timestamp,lat,lon,accuracy
01,37.4866303,126.8954495,14.352
04,37.486614,126.8954543,14.632
07,37.4866017,126.8954564,14.907
10,37.4865924,126.8954581,15.024
13,37.4865861,126.8954642,15.181
16,37.4865709,126.8954733,15.654
19,37.4865712,126.895471,15.677
22,37.4866108,126.8954468,15.666
25,37.486651,126.8954195,16.26
28,37.48667,126.8954086,16.297
31,37.4867058,126.8953917,15.576
34,37.4867191,126.8953908,15.524
37,37.4867203,126.8954031,15.996
40,37.4867295,126.8954196,16.061
43,37.4867334,126.8954388,15.728
46,37.4867342,126.8954529,15.728
49,37.4867625,126.8954345,14.633
52,37.4867775,126.895432,13.812
55,37.4867213,126.8954806,14.237
58,37.4867179,126.8954673,15.019
