timestamp,lat,lon,accuracy
00,37.4866874,126.8951869,11.217
04,37.486681,126.8951956,11.231
10,37.4866843,126.8952068,11.672
15,37.4866811,126.8952087,11.525
19,37.4866834,126.8952045,10.912
26,37.4866876,126.8952019,11.295
31,37.4866887,126.8952119,11.432
34,37.486689,126.8952034,10.919
36,37.4866918,126.8951981,10.878
39,37.4866962,126.8952067,10.958
42,37.4866906,126.8952121,11.239
47,37.4866899,126.895211,11.81
50,37.48669,126.8952151,11.98
56,37.4866858,126.8952117,12.254
59,37.4866803,126.8952192,12.034
