timestamp,x,y,z
00.012,-31.98,10.38,14.759999
00.032,-32.28,9.66,13.98
00.053,-31.56,10.08,14.099999
00.092,-31.92,9.84,13.44
00.130,-31.74,10.5,14.34
00.152,-31.92,10.32,14.639999
00.192,-30.9,10.32,14.34
00.231,-31.8,10.0199995,14.58
00.252,-31.26,10.559999,14.639999
00.289,-32.399998,10.26,14.28
00.329,-31.8,10.32,13.44
00.369,-31.08,10.0199995,14.28
00.389,-31.679998,10.139999,13.86
00.429,-31.32,10.559999,14.16
00.469,-32.28,10.0199995,14.04
00.488,-32.28,10.0199995,14.58
00.529,-31.56,9.84,13.32
00.569,-31.26,9.96,13.86
00.589,-30.779999,10.2,14.219999
00.630,-31.74,10.0199995,13.92
00.670,-31.92,10.5,14.16
00.690,-31.859999,10.62,14.16
00.730,-31.679998,10.26,14.28
00.773,-30.96,9.54,14.28
00.793,-30.84,10.0199995,14.28
00.834,-31.859999,9.48,14.219999
00.874,-31.56,10.26,13.679999
00.894,-31.56,9.719999,13.86
00.934,-31.74,10.08,14.28
00.974,-31.74,10.92,14.16
00.993,-31.5,10.44,14.46
01.032,-31.14,9.719999,14.04
01.072,-31.439999,9.48,13.86
01.092,-31.56,9.719999,14.46
01.133,-31.8,9.599999,14.639999
01.174,-30.119999,10.139999,13.98
01.193,-30.359999,9.84,14.099999
01.231,-30.9,10.139999,13.74
01.268,-31.439999,10.2,14.4
01.310,-31.38,9.36,13.74
01.330,-31.679998,9.54,13.86
01.370,-31.619999,10.62,14.46
01.392,-31.619999,10.38,14.759999
01.433,-31.32,9.48,14.16
01.473,-32.1,9.599999,14.94
01.494,-31.8,9.42,14.759999
01.534,-32.16,9.84,13.98
01.573,-31.38,9.84,13.74
01.594,-31.5,9.96,13.679999
01.634,-32.52,9.66,13.799999
01.675,-30.72,9.599999,13.799999
01.713,-31.8,10.0199995,14.34
01.736,-31.8,9.719999,14.28
01.774,-31.08,10.26,14.28
01.813,-29.88,10.2,13.259999
01.831,-28.5,8.58,10.32
01.874,-27.9,8.22,9.96
01.914,-28.56,8.22,10.139999
01.953,-27.96,7.98,9.3
01.974,-28.32,8.58,10.26
02.013,-29.16,8.639999,10.5
02.033,-28.859999,8.4,9.96
02.073,-28.619999,7.56,9.84
02.115,-31.5,10.5,13.74
02.153,-32.46,10.38,14.58
02.173,-32.399998,10.0199995,14.58
02.212,-31.38,9.78,14.16
02.253,-31.38,9.42,14.28
02.272,-31.32,10.139999,14.16
02.311,-31.8,10.32,15.0
02.350,-31.8,10.08,14.219999
02.371,-31.019999,9.84,13.62
02.411,-31.8,10.98,14.7
02.452,-30.9,9.84,13.559999
02.473,-31.38,9.54,14.28
02.516,-31.08,10.26,14.46
02.535,-31.92,9.599999,14.759999
02.575,-32.16,10.08,14.46
02.614,-31.8,9.66,14.099999
02.652,-31.199999,10.5,14.5199995
02.671,-31.38,10.62,14.16
02.714,-31.439999,10.08,13.44
02.753,-30.96,9.54,14.759999
02.774,-31.619999,9.9,14.94
02.814,-31.019999,9.719999,14.5199995
02.859,-31.439999,9.599999,14.28
02.873,-31.199999,9.9,14.639999
02.915,-30.96,10.0199995,13.62
02.952,-30.599998,10.0199995,13.2
02.972,-32.04,10.38,14.4
03.013,-31.019999,9.719999,13.92
03.055,-31.08,10.32,14.28
03.074,-31.56,9.54,14.46
03.116,-31.199999,9.78,13.74
03.154,-31.5,10.0199995,14.4
03.175,-31.08,10.32,14.219999
03.212,-32.219997,9.599999,14.04
03.251,-31.74,10.62,13.139999
03.291,-31.439999,9.48,14.82
03.309,-31.619999,9.54,14.5199995
03.354,-31.26,9.719999,14.4
03.394,-31.199999,9.66,13.799999
03.411,-30.779999,10.0199995,13.74
03.452,-31.14,9.84,14.16
03.491,-31.74,9.42,13.92
03.510,-31.859999,10.08,13.92
03.557,-32.399998,10.139999,14.34
03.592,-31.26,9.9,14.46
03.614,-31.26,10.139999,14.94
03.652,-31.74,9.84,14.5199995
03.691,-31.32,10.0199995,14.28
03.714,-31.38,9.48,13.98
03.751,-30.84,9.48,14.219999
03.792,-31.679998,10.38,13.92
03.816,-31.619999,10.26,13.98
03.850,-31.74,9.48,14.34
03.889,-31.56,10.08,14.5199995
03.928,-31.14,10.62,13.74
03.950,-31.439999,10.74,13.799999
03.988,-31.98,10.08,14.4
04.029,-32.34,9.599999,14.099999
04.049,-31.98,9.719999,13.62
04.090,-31.439999,9.599999,14.639999
04.130,-31.92,9.66,14.28
04.151,-31.619999,10.0199995,14.46
04.191,-32.28,9.84,13.44
04.230,-31.26,9.36,14.7
04.249,-31.859999,9.9,14.16
04.289,-31.56,10.2,13.32
04.329,-31.619999,10.2,14.5199995
04.349,-31.38,10.139999,14.04
04.391,-31.8,10.559999,14.04
04.432,-31.859999,10.08,13.74
04.452,-31.26,10.2,13.98
04.492,-31.8,10.0199995,14.099999
04.532,-31.199999,10.2,13.98
04.553,-31.32,9.9,13.92
04.592,-31.98,9.9,13.86
04.634,-30.96,10.0199995,14.04
04.655,-31.38,10.08,14.04
04.694,-32.219997,9.96,14.04
04.735,-31.619999,9.42,14.4
04.753,-31.56,9.3,14.04
04.793,-31.439999,9.84,14.7
04.831,-31.74,10.38,13.98
04.854,-31.8,10.32,13.2
04.892,-31.5,10.2,14.099999
04.932,-32.04,10.0199995,13.559999
04.973,-32.04,10.32,13.98
04.993,-31.92,10.2,13.98
05.034,-31.38,9.42,13.799999
05.076,-30.599998,9.78,13.92
05.092,-31.38,9.48,14.34
05.131,-31.56,9.78,14.4
05.172,-31.199999,10.139999,15.0
05.191,-31.619999,9.78,14.04
05.233,-31.38,10.32,14.34
05.271,-31.32,10.62,14.04
05.309,-31.019999,9.599999,13.74
05.333,-31.38,9.9,13.74
05.369,-31.14,9.9,14.099999
05.391,-31.26,9.719999,14.219999
05.429,-31.439999,9.84,14.28
05.470,-31.439999,9.42,13.74
05.510,-31.199999,10.139999,14.04
05.530,-31.56,10.32,14.28
05.570,-31.619999,10.62,14.16
05.609,-31.56,9.78,13.92
05.630,-31.8,9.78,14.04
05.669,-31.98,9.54,14.099999
05.711,-32.1,10.62,14.16
05.729,-31.859999,9.84,13.92
05.769,-31.619999,10.26,13.5
05.812,-31.32,9.78,14.099999
05.836,-31.14,10.5,13.0199995
05.872,-30.96,10.38,14.5199995
05.910,-31.26,9.719999,13.92
05.933,-31.74,10.26,13.559999
05.973,-31.92,9.66,13.799999
06.010,-31.619999,10.26,14.46
06.030,-31.859999,10.08,14.7
06.071,-31.859999,10.139999,13.44
06.113,-31.92,10.26,14.04
06.136,-31.38,10.2,14.5199995
06.176,-31.26,9.84,14.219999
06.212,-31.5,9.96,14.099999
06.233,-31.32,9.36,13.74
06.271,-31.019999,10.139999,14.04
06.310,-31.019999,9.78,14.46
06.351,-31.26,9.96,14.16
06.370,-31.199999,9.9,14.16
06.411,-31.199999,10.32,14.34
06.452,-31.74,9.599999,14.099999
06.473,-31.5,9.48,14.04
06.510,-31.859999,10.44,14.639999
06.534,-31.08,10.38,14.34
06.573,-30.96,9.719999,14.219999
06.613,-31.619999,9.599999,14.4
06.652,-31.439999,10.26,13.74
06.673,-31.14,10.139999,14.04
06.714,-31.619999,10.139999,14.28
06.751,-32.46,10.08,14.5199995
06.776,-32.1,9.96,14.099999
06.814,-30.359999,9.66,13.799999
06.852,-27.9,8.34,10.139999
06.872,-28.199999,8.28,9.24
06.915,-28.619999,7.56,10.0199995
06.954,-27.42,8.34,9.96
06.975,-28.26,7.98,9.96
07.015,-28.619999,8.22,10.139999
07.054,-31.38,9.059999,13.74
