timestamp,x,y,z
00.008,15.12,22.26,-12.3
00.028,15.42,22.439999,-12.059999
00.048,14.759999,22.02,-11.5199995
00.087,15.48,21.96,-12.36
00.127,15.059999,21.72,-12.12
00.167,15.0,21.72,-11.46
00.188,15.66,21.9,-11.5199995
00.223,15.0,22.439999,-11.4
00.263,14.58,22.26,-12.48
00.305,15.24,22.199999,-12.599999
00.326,15.36,21.72,-12.42
00.366,14.46,21.9,-12.54
00.385,14.88,22.14,-12.599999
00.427,15.059999,21.539999,-12.3
00.467,15.66,21.72,-11.7
00.490,16.02,21.42,-12.36
00.529,15.66,22.32,-12.48
00.552,15.719999,22.14,-12.54
00.588,14.7,21.96,-12.12
00.629,14.7,22.8,-12.78
00.669,14.94,22.5,-12.12
00.688,14.82,22.32,-12.12
00.728,14.82,21.779999,-12.12
00.767,15.48,22.859999,-12.66
00.788,15.719999,22.56,-12.42
00.825,14.88,22.02,-12.599999
00.869,14.88,21.84,-11.28
00.912,15.059999,22.14,-12.36
00.929,15.0,22.439999,-12.84
00.968,14.46,21.9,-11.82
00.993,15.059999,21.84,-11.82
01.034,15.12,22.439999,-11.759999
01.066,15.299999,20.88,-13.259999
01.106,15.059999,21.3,-11.82
01.130,14.34,21.9,-11.28
01.172,14.58,22.08,-12.54
01.207,15.24,22.38,-12.42
01.227,15.48,22.32,-12.48
01.268,15.0,22.439999,-12.12
01.320,14.5199995,22.26,-11.759999
01.332,14.759999,21.72,-12.0
01.367,14.639999,21.9,-11.88
01.409,14.7,22.08,-11.94
01.428,15.42,21.9,-12.3
01.470,15.66,21.48,-11.7
01.510,14.82,21.539999,-11.82
01.528,15.0,21.72,-11.5199995
01.572,15.78,22.32,-11.94
01.612,15.12,22.5,-11.88
01.634,15.12,22.32,-11.7
01.672,14.82,22.439999,-12.24
01.712,15.0,22.02,-12.0
01.732,15.299999,21.72,-11.82
01.773,14.88,21.9,-11.639999
01.814,14.94,22.08,-12.54
01.832,14.82,22.26,-12.059999
01.873,14.759999,22.199999,-11.7
01.912,15.179999,21.96,-11.759999
01.932,15.719999,21.72,-12.0
01.972,15.179999,21.66,-12.48
02.011,15.12,21.539999,-10.92
02.032,15.299999,21.3,-10.98
02.074,14.639999,21.84,-12.3
02.114,15.059999,22.38,-11.759999
02.132,14.88,21.539999,-11.5199995
02.173,15.0,22.32,-11.94
02.209,15.0,22.199999,-12.36
02.249,15.24,22.68,-12.24
02.270,14.82,22.26,-11.88
02.312,14.88,21.9,-12.42
02.356,14.28,21.72,-11.82
