timestamp,x,y,z
00.009,22.26,-19.5,-23.279999
00.031,22.26,-18.48,-23.64
00.050,22.32,-18.72,-24.42
00.089,21.779999,-17.1,-24.0
00.130,22.859999,-16.56,-23.88
00.150,23.82,-16.5,-24.0
00.190,25.859999,-16.38,-25.019999
00.227,24.84,-16.14,-22.98
00.249,24.66,-16.08,-23.64
00.289,23.46,-16.74,-23.279999
00.329,25.08,-16.98,-25.5
00.349,25.14,-17.4,-25.68
00.390,24.84,-16.619999,-23.58
00.429,25.26,-16.32,-23.519999
00.450,25.8,-16.619999,-23.4
00.490,26.099998,-15.9,-21.84
00.530,26.039999,-15.839999,-21.6
00.550,25.38,-14.639999,-21.42
00.590,26.099998,-15.36,-21.359999
00.630,27.9,-15.24,-24.48
00.650,27.359999,-15.48,-24.0
00.691,25.68,-15.54,-23.699999
00.731,25.74,-15.78,-24.6
00.752,25.08,-15.48,-26.519999
00.791,23.76,-15.66,-27.72
00.831,20.46,-15.12,-30.179998
00.850,19.8,-15.059999,-30.96
00.893,20.22,-14.5199995,-31.92
00.931,20.22,-14.82,-32.34
00.951,20.16,-15.059999,-32.76
00.991,20.34,-14.28,-32.579998
01.031,20.82,-12.54,-33.239998
01.052,20.64,-12.059999,-33.84
01.091,22.92,-11.28,-34.62
01.131,23.82,-10.32,-33.719997
01.171,25.619999,-10.5,-33.42
01.191,25.98,-10.32,-32.399998
01.231,28.019999,-11.4,-31.679998
01.271,28.019999,-11.099999,-31.56
01.291,28.26,-11.82,-30.96
01.331,28.019999,-10.2,-30.3
01.371,28.26,-9.9,-30.72
01.391,29.34,-9.54,-31.56
01.431,28.8,-7.5,-32.579998
01.472,27.24,-6.6,-34.68
01.491,25.92,-6.8999996,-34.98
01.532,23.519999,-7.3199997,-37.62
01.571,22.619999,-7.2,-38.82
01.597,22.56,-7.5,-40.44
01.631,22.56,-6.54,-39.84
01.671,21.6,-6.72,-40.2
01.690,22.14,-6.66,-40.079998
01.730,21.84,-6.8399997,-40.739998
01.772,22.14,-7.74,-40.26
01.791,23.22,-7.8599997,-40.44
01.831,23.76,-7.68,-39.36
01.870,23.76,-7.3199997,-38.04
01.892,22.92,-6.7799997,-35.399998
01.933,23.76,-5.8799996,-33.6
01.970,24.66,-7.08,-33.3
02.011,26.16,-6.54,-32.579998
02.030,25.68,-6.8399997,-32.94
02.070,26.939999,-9.54,-31.859999
02.110,25.619999,-7.8599997,-31.56
02.130,25.08,-7.3799996,-32.04
02.170,24.18,-6.06,-32.94
02.210,23.46,-4.74,-34.2
02.230,22.8,-4.3199997,-33.719997
02.270,22.14,-3.06,-34.02
02.312,24.119999,-3.12,-34.86
02.330,25.199999,-4.62,-36.96
02.371,26.099998,-5.7,-39.059998
02.410,25.38,-6.24,-37.559998
02.431,25.619999,-6.6,-37.32
02.470,24.72,-6.54,-37.62
02.510,24.18,-6.6,-38.94
02.530,23.82,-6.3599997,-39.899998
02.569,22.199999,-3.06,-40.379997
02.610,18.84,2.28,-36.899998
02.649,17.46,4.5,-36.84
02.669,18.119999,3.84,-38.1
02.709,19.74,1.38,-41.04
02.749,18.96,0.65999997,-42.059998
02.769,18.539999,1.14,-41.34
02.810,19.439999,2.1599998,-41.879997
02.851,19.859999,2.9399998,-41.16
02.869,20.58,3.9599998,-41.1
02.911,21.72,4.08,-40.379997
02.949,22.56,3.84,-39.059998
02.970,21.779999,3.6599998,-39.84
03.011,22.56,3.3,-39.3
03.049,21.66,2.1599998,-40.32
03.069,21.359999,2.7,-39.18
03.109,22.32,1.9799999,-41.399998
03.150,20.22,3.4199998,-41.579998
03.170,19.08,4.02,-41.52
03.210,20.52,3.3,-41.04
03.249,19.08,4.92,-41.64
03.270,19.14,4.5,-42.48
03.310,18.119999,4.14,-41.16
