timestamp,x,y,z
00.004,52.14,8.28,-99.78
00.046,52.68,8.22,-99.6
00.062,52.379997,8.88,-99.84
00.102,52.199997,7.98,-99.54
00.142,51.96,7.8599997,-99.299995
00.163,52.14,8.04,-99.24
00.203,52.5,8.099999,-99.36
00.226,52.92,8.4,-99.72
00.260,52.379997,8.7,-99.84
00.299,52.739998,8.58,-99.479996
00.340,52.02,8.22,-99.84
00.381,52.199997,8.4,-99.18
00.402,53.039997,8.16,-99.36
00.443,52.68,8.16,-99.24
00.465,52.5,8.04,-99.06
00.504,52.86,8.46,-99.54
00.545,52.68,8.76,-100.14
00.563,52.14,8.76,-100.2
00.603,52.44,8.04,-99.24
00.643,52.44,8.88,-99.9
00.664,52.68,9.0,-99.9
00.703,52.92,7.9199996,-100.14
00.743,52.5,8.5199995,-99.42
00.783,53.039997,8.16,-100.14
00.803,53.039997,7.9199996,-99.42
00.843,52.14,8.28,-99.24
00.885,52.079998,8.16,-99.24
00.906,52.5,8.76,-99.72
00.942,52.44,8.4,-99.42
00.980,51.96,8.099999,-99.299995
01.000,52.379997,8.28,-99.24
01.044,52.44,8.22,-99.54
01.084,52.62,8.22,-99.06
01.101,52.5,8.22,-99.299995
01.142,52.079998,8.22,-99.06
01.181,52.32,8.7,-99.72
01.201,52.68,8.4,-100.02
01.242,52.92,8.34,-100.14
01.280,52.199997,8.4,-99.42
01.322,52.14,7.7999997,-98.88
01.341,52.199997,8.04,-98.82
01.379,52.079998,8.76,-99.24
01.402,52.079998,8.639999,-99.78
01.443,52.62,8.28,-99.54
01.484,52.98,8.58,-99.42
01.503,52.62,8.16,-99.6
01.545,53.16,8.58,-99.119995
01.583,53.16,8.28,-98.82
01.625,52.44,8.22,-99.42
01.645,52.32,8.58,-98.88
01.684,52.86,8.28,-99.119995
01.706,52.68,8.28,-99.119995
01.745,52.14,8.28,-98.82
01.786,53.039997,8.76,-99.36
01.805,52.199997,9.0,-99.06
01.845,52.44,8.88,-99.96
01.885,52.5,8.94,-99.119995
01.927,52.26,8.28,-99.42
01.944,52.14,8.46,-98.7
01.984,52.559998,8.639999,-99.479996
02.027,52.5,8.099999,-99.9
02.047,52.32,8.22,-99.72
02.086,52.44,8.099999,-98.7
02.123,52.8,8.28,-100.14
02.145,52.379997,8.82,-99.78
02.186,52.32,7.9199996,-99.06
02.208,52.62,8.22,-99.42
02.244,52.32,8.28,-99.36
02.281,52.68,8.16,-100.02
02.323,52.68,8.22,-99.9
02.366,52.8,8.099999,-99.119995
02.386,53.1,8.16,-99.42
02.427,52.739998,8.28,-98.52
02.447,52.44,7.9199996,-98.28
02.486,52.14,8.099999,-99.72
02.525,52.62,7.7999997,-100.02
02.547,52.44,8.4,-99.96
02.585,52.44,8.4,-99.479996
02.625,52.199997,8.46,-99.96
02.645,52.92,8.34,-99.72
02.685,52.26,8.04,-99.42
02.721,52.86,8.58,-100.259995
02.760,51.42,7.98,-98.579994
02.781,52.14,7.74,-98.88
02.820,52.14,8.099999,-100.14
02.862,52.5,7.98,-99.24
02.881,52.68,8.639999,-99.72
02.922,52.02,8.82,-99.119995
02.964,51.899998,8.34,-99.18
02.983,51.899998,8.4,-98.88
03.025,52.68,8.46,-99.54
03.066,52.079998,8.04,-99.42
03.086,52.32,8.28,-99.659996
03.127,53.46,8.22,-98.88
03.166,52.8,8.7,-99.6
03.186,52.559998,9.0,-99.299995
03.226,52.8,8.28,-99.24
03.262,52.739998,8.04,-98.579994
03.301,51.66,9.24,-99.119995
03.321,52.26,8.76,-99.42
03.362,52.14,8.34,-99.299995
03.402,52.02,8.22,-99.9
03.426,52.559998,8.82,-99.119995
03.466,52.079998,8.82,-99.54
03.487,52.32,8.46,-99.6
03.528,52.14,8.34,-99.36
03.566,52.379997,8.099999,-99.42
03.586,52.559998,8.16,-99.659996
03.626,52.26,7.62,-98.82
03.667,52.5,8.099999,-99.36
03.689,52.739998,8.099999,-99.54
03.727,52.86,8.58,-98.82
03.764,52.079998,8.099999,-99.18
03.807,52.14,7.74,-99.299995
03.829,52.44,7.98,-99.299995
03.867,52.079998,8.28,-99.119995
03.888,52.739998,8.22,-98.82
03.928,51.899998,8.58,-99.54
