timestamp,x,y,z
00.013,46.739998,-9.719999,-83.1
00.054,47.16,-9.36,-83.04
00.073,46.68,-9.48,-83.64
00.113,47.34,-9.3,-82.74
00.153,47.219997,-9.78,-83.22
00.173,47.76,-9.3,-83.34
00.212,46.62,-9.36,-83.46
00.252,46.379997,-9.599999,-83.7
00.292,46.2,-9.599999,-83.4
00.312,46.739998,-9.84,-82.86
00.352,46.86,-9.42,-83.22
00.392,47.1,-10.08,-83.1
00.414,46.98,-10.38,-83.22
00.453,47.7,-9.54,-83.1
00.493,47.039997,-9.36,-83.1
00.513,47.399998,-9.42,-83.58
00.553,47.1,-9.42,-82.86
00.592,47.34,-9.719999,-83.46
00.613,47.1,-10.0199995,-82.86
00.652,46.739998,-10.0199995,-82.86
00.693,47.219997,-9.599999,-82.56
00.713,46.86,-9.48,-83.1
00.752,47.16,-9.12,-82.56
00.794,47.52,-9.179999,-82.92
00.813,47.1,-9.42,-83.159996
00.854,46.62,-9.42,-83.4
00.893,46.44,-9.42,-83.04
00.914,46.86,-9.3,-83.7
00.953,47.039997,-9.599999,-83.58
00.993,47.16,-9.42,-83.1
01.013,46.68,-9.719999,-83.04
01.053,46.739998,-9.42,-83.22
01.094,46.8,-9.599999,-83.28
01.133,46.739998,-9.96,-83.759995
01.154,46.86,-10.0199995,-82.92
01.193,46.92,-9.599999,-82.38
01.233,47.28,-9.84,-82.86
01.258,47.039997,-9.9,-83.28
01.293,47.399998,-10.38,-83.52
01.333,46.62,-9.12,-83.159996
01.352,46.559998,-8.76,-83.04
01.394,47.399998,-10.08,-83.159996
01.434,47.64,-9.3,-83.759995
01.454,47.579998,-9.66,-83.28
01.494,46.739998,-10.32,-82.74
01.533,47.399998,-9.36,-83.04
01.554,46.86,-9.36,-82.86
01.593,47.579998,-9.059999,-83.34
01.634,47.16,-9.12,-83.28
01.653,46.92,-9.36,-83.159996
01.694,46.8,-9.42,-83.22
01.733,47.52,-9.84,-83.34
01.754,47.039997,-9.9,-83.1
01.793,47.039997,-9.54,-83.34
01.834,46.92,-10.0199995,-83.22
01.854,47.1,-9.54,-83.7
01.894,47.16,-9.48,-83.1
01.935,46.98,-9.059999,-82.38
01.973,47.219997,-9.42,-83.159996
01.994,46.98,-9.36,-83.46
02.033,47.1,-9.54,-82.979996
02.055,46.739998,-9.54,-82.86
02.092,46.86,-9.78,-82.86
02.134,47.16,-9.599999,-82.92
02.175,47.1,-10.26,-83.46
02.194,46.98,-10.2,-83.4
02.235,46.32,-9.599999,-83.46
02.261,46.2,-8.82,-84.0
02.295,47.34,-9.599999,-82.799995
02.334,46.14,-8.82,-83.58
02.374,46.14,-9.179999,-82.799995
02.393,46.379997,-9.3,-83.34
02.433,46.44,-9.719999,-83.1
02.473,46.44,-9.179999,-83.4
02.493,46.62,-8.88,-83.64
02.534,47.039997,-9.3,-83.4
02.574,46.86,-9.599999,-82.92
02.594,46.739998,-9.96,-82.68
02.634,47.46,-10.44,-83.04
02.674,47.1,-9.48,-82.979996
02.694,46.86,-9.3,-83.58
02.734,46.8,-9.059999,-84.0
02.776,46.559998,-9.66,-82.619995
02.795,47.399998,-9.78,-82.5
02.835,46.559998,-9.96,-83.34
02.874,45.96,-9.84,-82.38
02.896,46.32,-9.719999,-83.04
02.935,46.68,-9.66,-82.439995
02.974,46.98,-9.36,-83.4
03.015,47.7,-9.66,-82.86
03.034,47.34,-9.48,-82.74
03.075,46.739998,-10.32,-82.979996
03.115,46.98,-9.84,-83.28
03.136,47.1,-10.139999,-82.979996
03.175,46.559998,-9.3,-82.86
03.216,47.039997,-9.78,-82.799995
03.236,46.379997,-9.84,-83.4
03.274,46.92,-10.559999,-83.159996
03.315,46.98,-10.32,-82.799995
03.335,46.739998,-10.08,-83.4
03.377,46.62,-9.9,-83.28
03.416,46.68,-9.48,-83.4
03.436,47.28,-9.599999,-83.4
03.476,46.62,-9.54,-83.58
03.515,46.62,-9.96,-83.159996
03.536,46.86,-10.0199995,-82.56
03.576,47.039997,-10.0199995,-82.92
03.616,47.399998,-9.9,-83.759995
03.635,47.34,-9.96,-83.22
03.676,46.86,-9.48,-83.22
03.715,47.28,-9.36,-83.159996
03.736,46.98,-9.12,-83.34
03.775,46.86,-9.54,-83.52
03.815,46.8,-9.719999,-83.64
03.856,46.739998,-10.139999,-82.74
03.875,47.34,-9.599999,-82.86
03.916,46.92,-9.96,-83.34
03.937,46.739998,-9.66,-83.34
03.976,47.94,-9.84,-82.68
04.017,47.16,-9.42,-83.22
04.037,46.98,-9.66,-83.22
04.079,46.32,-9.719999,-83.34
04.117,46.739998,-9.36,-82.799995
04.138,47.34,-9.48,-82.619995
04.177,46.92,-9.719999,-82.56
04.218,46.98,-9.36,-83.1
04.256,46.62,-10.08,-83.28
04.278,46.92,-10.139999,-82.68
04.317,47.16,-9.719999,-83.28
04.357,46.8,-9.78,-83.52
04.378,46.02,-9.54,-83.52
04.419,47.16,-9.42,-83.46
04.440,47.52,-9.84,-83.52
04.479,47.28,-10.38,-83.04
04.519,46.92,-9.66,-83.7
04.559,47.399998,-10.08,-84.36
04.580,46.68,-9.84,-83.82
04.619,46.68,-9.66,-83.34
04.658,47.16,-9.66,-83.04
04.679,47.28,-9.599999,-83.34
04.718,46.98,-9.42,-83.7
04.759,47.1,-9.54,-83.22
04.778,47.34,-9.36,-83.159996
04.819,46.68,-9.66,-82.68
04.859,47.28,-9.42,-82.439995
