timestamp,x,y,z
00.002,13.38,36.96,-34.26
00.040,13.5,36.48,-33.96
00.080,14.04,36.239998,-34.739998
00.121,13.44,36.719997,-34.38
00.140,13.38,36.6,-34.32
00.181,13.98,36.54,-33.96
00.220,13.38,36.66,-34.2
00.242,13.2,36.6,-34.32
00.278,13.139999,37.26,-33.899998
00.318,13.92,36.36,-33.96
00.338,13.98,36.6,-33.78
00.381,13.74,36.36,-34.2
00.421,13.62,36.239998,-33.6
00.440,13.5,36.6,-33.899998
00.486,13.799999,36.48,-33.42
00.506,13.799999,36.54,-33.6
00.547,14.16,36.54,-33.66
00.583,13.5,36.48,-33.84
00.626,16.32,34.26,-39.0
00.639,16.8,34.26,-38.64
00.680,16.5,34.5,-38.1
00.720,16.199999,34.02,-37.8
00.740,16.68,34.559998,-37.8
00.779,16.98,33.96,-38.579998
00.820,16.02,34.62,-37.8
00.840,16.38,34.14,-37.739998
00.879,13.32,36.36,-34.14
00.919,13.62,36.78,-34.079998
00.960,13.62,36.96,-33.719997
00.980,13.44,36.6,-33.899998
01.022,13.62,36.54,-33.36
01.042,13.559999,36.3,-33.84
01.085,13.62,36.66,-34.26
01.121,13.74,36.42,-33.239998
01.162,13.559999,36.42,-34.44
01.181,13.38,36.6,-34.14
01.220,12.78,36.239998,-34.26
01.263,13.74,36.66,-33.96
01.279,13.2,37.32,-33.6
01.321,12.9,36.66,-33.3
01.360,13.559999,36.3,-34.02
01.381,13.5,36.66,-33.6
01.420,13.86,36.719997,-33.84
01.460,13.44,36.6,-33.719997
01.482,13.259999,36.239998,-33.96
01.523,13.92,35.76,-35.1
01.563,13.38,37.079998,-33.84
01.583,13.5,36.66,-33.66
01.623,14.219999,36.3,-33.78
01.666,13.38,36.66,-33.899998
01.683,13.08,36.42,-34.26
01.723,13.2,36.84,-34.14
01.762,14.58,36.0,-35.52
01.784,14.34,35.34,-34.739998
01.825,13.5,36.66,-33.78
01.865,13.559999,36.42,-33.84
01.888,13.259999,36.78,-33.36
01.926,13.62,36.66,-33.899998
01.967,12.96,36.6,-34.14
01.986,13.0199995,36.66,-34.14
02.023,14.04,36.239998,-33.78
02.066,13.38,36.059998,-33.48
02.086,13.679999,36.12,-34.32
02.126,13.5,36.239998,-33.78
02.166,13.679999,36.899998,-33.6
02.204,13.32,36.78,-33.78
02.223,13.5,36.66,-33.84
02.255,13.32,36.54,-33.96
02.301,12.719999,37.02,-33.42
02.321,13.08,36.54,-33.719997
02.362,13.2,36.6,-33.66
02.402,13.259999,35.94,-33.719997
02.422,12.719999,35.46,-33.719997
02.468,16.8,34.14,-38.34
02.488,16.5,33.899998,-37.559998
02.531,17.039999,34.02,-37.86
02.563,16.5,35.04,-38.16
02.606,16.02,34.68,-37.8
02.627,16.32,35.28,-37.38
02.667,14.58,36.0,-35.16
02.706,13.139999,36.3,-33.96
02.727,13.139999,36.239998,-34.02
02.767,13.38,36.36,-33.3
02.806,13.259999,36.36,-33.899998
02.824,13.2,36.6,-33.84
02.861,12.96,36.719997,-33.54
02.903,14.099999,37.02,-33.719997
02.932,14.04,37.26,-34.02
02.961,13.559999,36.719997,-33.54
03.001,13.44,36.239998,-33.719997
03.040,14.04,36.6,-34.02
03.061,13.44,36.899998,-33.899998
03.101,14.34,36.84,-34.02
03.141,13.92,36.899998,-33.96
03.162,13.38,36.66,-33.96
03.202,13.559999,36.78,-33.78
03.247,13.74,36.78,-34.2
03.262,14.16,36.66,-34.559998
03.302,13.799999,37.079998,-33.48
03.342,13.98,35.88,-34.38
03.365,14.94,35.52,-35.52
03.405,16.68,34.079998,-37.68
03.444,16.56,33.899998,-37.8
03.464,16.8,34.26,-37.8
03.506,16.38,34.32,-37.559998
03.545,16.74,35.16,-37.86
03.564,16.56,35.1,-36.96
03.604,13.08,37.14,-34.02
03.646,13.799999,36.12,-33.48
03.668,13.86,35.76,-33.899998
03.705,13.5,36.36,-33.899998
03.747,13.86,36.18,-33.719997
03.765,13.86,36.12,-33.719997
03.806,13.259999,36.66,-33.78
03.845,13.74,36.54,-33.12
03.864,13.62,36.719997,-33.96
03.907,13.32,36.899998,-33.84
