timestamp,x,y,z
00.017,18.119999,21.6,-12.36
00.039,17.76,21.42,-12.24
00.073,18.48,22.08,-12.0
00.093,18.6,22.199999,-11.34
00.135,17.76,20.699999,-12.3
00.179,18.539999,20.82,-12.3
00.195,18.539999,21.539999,-12.0
00.233,18.18,21.66,-12.36
00.277,17.82,21.359999,-12.059999
00.296,18.0,21.539999,-12.12
00.338,17.34,21.119999,-11.88
00.378,18.42,21.6,-11.82
00.400,18.6,21.42,-12.12
00.438,17.82,21.18,-11.759999
00.479,18.18,21.18,-12.0
00.497,18.359999,21.06,-12.12
00.540,18.779999,21.24,-11.759999
00.580,17.82,21.18,-11.5199995
00.598,17.94,21.06,-11.759999
00.641,17.52,21.359999,-11.639999
00.676,18.66,21.72,-12.24
00.698,18.539999,21.66,-12.42
00.739,17.88,21.48,-12.179999
00.791,18.42,21.66,-11.7
00.800,18.18,21.72,-11.46
00.834,17.82,21.48,-12.179999
00.875,18.18,20.699999,-11.94
00.914,18.119999,21.18,-11.88
00.935,17.58,20.76,-12.0
00.974,17.46,21.3,-11.82
01.014,17.46,21.9,-12.24
01.034,17.82,21.18,-12.059999
01.074,17.46,21.779999,-11.94
01.116,18.3,21.18,-11.28
01.136,18.119999,21.06,-11.4
01.180,18.48,20.279999,-12.3
01.214,17.94,21.48,-11.5199995
01.237,18.06,21.3,-11.7
01.274,18.06,20.76,-11.82
01.314,18.0,21.42,-11.099999
01.335,18.48,21.42,-11.639999
01.377,18.06,21.779999,-12.24
01.418,17.52,21.48,-11.46
01.436,18.06,21.66,-12.54
01.478,18.3,21.3,-11.88
01.518,18.779999,20.88,-11.88
01.540,18.539999,21.359999,-12.24
01.579,18.119999,21.18,-11.759999
01.619,18.18,20.88,-12.12
01.639,17.94,21.24,-11.759999
01.679,17.64,20.88,-12.24
01.718,17.76,21.18,-11.58
01.738,18.0,21.66,-11.04
01.780,17.699999,21.539999,-12.3
01.818,18.24,21.6,-11.94
01.840,17.4,21.359999,-12.059999
01.878,18.84,21.06,-11.16
01.920,18.42,21.539999,-12.0
01.960,18.24,21.66,-11.4
01.979,18.3,21.119999,-11.219999
02.020,18.0,21.9,-12.179999
02.058,18.3,21.18,-10.98
02.080,18.42,21.3,-11.759999
02.118,18.18,20.4,-12.059999
02.158,18.3,21.18,-12.599999
