timestamp,value
00.000,-41.24
00.015,-39.63
00.031,-38.18
00.046,-37.4
00.062,-37.57
00.078,-38.6
00.093,-40.12
00.109,-41.62
00.125,-42.6
00.140,-42.74
00.156,-42.08
00.171,-41.0
00.187,-40.17
00.203,-40.35
00.218,-42.12
00.234,-45.71
00.250,-50.93
00.265,-57.28
00.281,-64.16
00.296,-71.26
00.312,-78.71
00.328,-87.06
00.343,-97.31
00.359,-110.61
00.375,-128.08
00.390,-150.42
00.406,-177.19
00.421,-206.14
00.437,-232.99
00.453,-252.24
00.468,-258.74
00.484,-249.7
00.500,-225.91
00.515,-191.66
00.531,-153.2
00.546,-116.54
00.562,-85.73
00.578,-62.26
00.593,-45.84
00.609,-35.48
00.625,-30.62
00.640,-31.02
00.656,-36.27
00.671,-45.16
00.687,-55.46
00.703,-64.53
00.718,-70.14
00.734,-71.22
00.750,-68.16
00.765,-62.5
00.781,-56.28
00.796,-51.14
00.812,-47.88
00.828,-46.26
00.843,-45.42
00.859,-44.46
00.875,-42.95
00.890,-41.09
00.906,-39.55
00.921,-38.98
00.937,-39.68
00.953,-41.55
00.968,-44.31
00.984,-47.82
01.000,-52.21
01.015,-57.69
01.031,-64.16
01.046,-70.83
01.062,-76.22
01.078,-78.56
01.093,-76.44
01.109,-69.31
01.125,-57.67
01.140,-42.75
01.156,-25.98
01.171,-8.55
01.187,8.62
01.203,24.8
01.218,39.22
01.234,51.01
01.250,59.35
01.265,63.83
01.281,64.56
01.296,62.2
01.312,57.69
01.328,51.99
01.343,45.83
01.359,39.7
01.375,33.92
01.390,28.68
01.406,24.17
01.421,20.4
01.437,17.27
01.453,14.46
01.468,11.52
01.484,8.05
01.500,3.84
01.515,-1.07
01.531,-6.34
01.546,-11.56
01.562,-16.41
01.578,-20.78
01.593,-24.75
01.609,-28.6
01.625,-32.62
01.640,-37.04
01.656,-42.06
01.671,-47.69
01.687,-53.75
01.703,-59.77
01.718,-64.94
01.734,-68.19
01.750,-68.4
01.765,-64.72
01.781,-56.77
01.796,-44.74
01.812,-29.33
01.828,-11.64
01.843,7.05
01.859,25.35
01.875,41.89
01.890,55.45
01.906,65.21
01.921,70.94
01.937,73.12
01.953,72.83
01.968,71.35
01.984,69.83
02.000,68.96
02.015,68.83
02.031,69.14
02.046,69.57
02.062,69.97
02.078,70.44
02.093,71.18
02.109,72.18
02.125,73.11
02.140,73.3
02.156,72.02
02.171,68.78
02.187,63.57
02.203,56.86
02.218,49.34
02.234,41.7
02.250,34.33
02.265,27.28
02.281,20.26
02.296,12.76
02.312,3.98
02.328,-7.01
02.343,-21.11
02.359,-38.6
02.375,-58.7
02.390,-79.33
02.406,-97.33
02.421,-109.48
02.437,-113.44
02.453,-108.6
02.468,-96.09
02.484,-78.28
02.500,-57.71
02.515,-36.4
02.531,-15.62
02.546,3.92
02.562,21.5
02.578,36.13
02.593,46.64
02.609,52.14
02.625,52.54
02.640,48.73
02.656,42.44
02.671,35.8
02.687,30.65
02.703,28.12
02.718,28.37
02.734,30.77
02.750,34.29
02.765,37.86
02.781,40.79
02.796,42.84
02.812,44.12
02.828,44.95
02.843,45.52
02.859,45.86
02.875,45.86
02.890,45.31
02.906,44.13
02.921,42.36
02.937,40.16
02.953,37.59
02.968,34.6
02.984,30.99
03.000,26.67
03.015,21.93
03.031,17.52
03.046,14.57
03.062,14.24
03.078,17.28
03.093,23.62
03.109,32.43
03.125,42.25
03.140,51.51
03.156,58.9
03.171,63.57
03.187,65.22
03.203,63.86
03.218,59.63
03.234,52.72
03.250,43.47
03.265,32.51
03.281,20.91
03.296,10.1
03.312,1.5
03.328,-3.87
03.343,-5.73
03.359,-4.59
03.375,-1.47
03.390,2.51
03.406,6.56
03.421,10.28
03.437,13.55
03.453,16.31
03.468,18.41
03.484,19.62
03.500,19.72
03.515,18.68
03.531,16.66
03.546,13.92
03.562,10.67
03.578,6.99
03.593,2.79
03.609,-2.02
03.625,-7.36
03.640,-12.82
03.656,-17.52
03.671,-20.37
03.687,-20.32
03.703,-16.72
03.718,-9.55
03.734,0.42
03.750,12.0
03.765,23.9
03.781,35.08
03.796,45.0
03.812,53.46
03.828,60.5
03.843,66.15
03.859,70.36
03.875,73.02
03.890,74.08
03.906,73.72
03.921,72.3
03.937,70.31
03.953,68.16
03.968,66.11
03.984,64.21
04.000,62.35
04.015,60.34
04.031,57.94
04.046,54.95
04.062,51.18
04.078,46.47
04.093,40.75
04.109,34.09
04.125,26.68
04.140,18.83
04.156,10.87
04.171,3.11
04.187,-4.3
04.203,-11.26
04.218,-17.79
04.234,-23.96
04.250,-29.73
04.265,-34.91
04.281,-38.97
04.296,-41.08
04.312,-40.23
04.328,-35.65
04.343,-27.12
04.359,-15.16
04.375,-0.87
04.390,14.36
04.406,29.29
04.421,43.11
04.437,55.48
04.453,66.29
04.468,75.52
04.484,83.14
04.500,89.19
04.515,93.93
04.531,97.94
04.546,101.89
04.562,106.46
04.578,112.01
04.593,118.49
04.609,125.49
04.625,132.41
04.640,138.72
04.656,144.12
04.671,148.73
04.687,152.92
04.703,157.14
04.718,161.67
04.734,166.44
04.750,171.11
04.765,175.1
04.781,177.64
04.796,177.89
04.812,174.83
04.828,167.48
04.843,155.15
04.859,137.91
04.875,116.83
04.890,93.73
04.906,70.43
04.921,47.87
04.937,25.72
04.953,2.65
04.968,-22.9
04.984,-51.81
05.000,-83.85
05.015,-117.81
05.031,-151.98
05.046,-184.75
05.062,-214.84
05.078,-241.18
05.093,-262.83
05.109,-278.82
05.125,-288.29
05.140,-290.83
05.156,-286.69
05.171,-276.76
05.187,-262.5
05.203,-245.56
05.218,-227.47
05.234,-209.47
05.250,-192.31
05.265,-176.27
05.281,-161.28
05.296,-147.17
05.312,-133.8
05.328,-121.08
05.343,-109.05
05.359,-97.7
05.375,-87.03
05.390,-77.05
05.406,-67.74
05.421,-59.04
05.437,-50.88
05.453,-43.15
05.468,-35.79
05.484,-28.82
05.500,-22.31
05.515,-16.41
05.531,-11.25
05.546,-6.86
05.562,-3.12
05.578,0.39
05.593,4.35
05.609,9.58
05.625,16.82
05.640,26.54
05.656,38.76
05.671,53.11
05.687,68.91
05.703,85.31
05.718,101.45
05.734,116.53
05.750,129.87
05.765,141.04
05.781,149.97
05.796,156.94
05.812,162.36
05.828,166.56
05.843,169.36
05.859,170.13
05.875,168.05
05.890,162.64
05.906,154.09
05.921,143.45
05.937,132.19
05.953,121.76
05.968,113.04
05.984,106.17
06.000,100.58
06.015,95.26
06.031,88.92
06.046,80.08
06.062,67.32
06.078,49.57
06.093,26.6
06.109,-0.67
06.125,-30.25
06.140,-59.55
06.156,-86.14
06.171,-108.4
06.187,-125.93
06.203,-139.27
06.218,-149.5
06.234,-157.55
06.250,-163.79
06.265,-167.89
06.281,-169.02
06.296,-166.32
06.312,-159.34
06.328,-148.31
06.343,-134.17
06.359,-118.29
06.375,-101.99
06.390,-86.19
06.406,-71.33
06.421,-57.46
06.437,-44.72
06.453,-33.44
06.468,-24.18
06.484,-17.42
06.500,-13.24
06.515,-11.15
06.531,-10.19
06.546,-9.28
06.562,-7.63
06.578,-4.96
06.593,-1.49
06.609,2.31
06.625,5.94
06.640,9.07
06.656,11.49
06.671,13.12
06.687,13.85
06.703,13.67
06.718,12.85
06.734,12.01
06.750,12.0
06.765,13.58
06.781,16.92
06.796,21.46
06.812,26.04
06.828,29.52
06.843,31.22
06.859,31.17
06.875,29.91
06.890,28.1
06.906,26.18
06.921,24.39
06.937,22.96
06.953,22.31
06.968,23.02
06.984,25.47
07.000,29.44
07.015,34.01
07.031,37.89
07.046,39.96
07.062,39.81
07.078,37.86
07.093,35.11
07.109,32.56
07.125,30.83
07.140,30.01
07.156,29.85
07.171,30.08
07.187,30.67
07.203,31.9
07.218,34.08
07.234,37.24
07.250,40.95
07.265,44.37
07.281,46.57
07.296,46.93
07.312,45.4
07.328,42.49
07.343,39.0
07.359,35.68
07.375,32.93
07.390,30.73
07.406,28.78
07.421,26.72
07.437,24.33
07.453,21.6
07.468,18.7
07.484,15.82
07.500,13.05
07.515,10.41
07.531,7.83
07.546,5.4
07.562,3.42
07.578,2.42
07.593,3.0
07.609,5.66
07.625,10.58
07.640,17.67
07.656,26.61
07.671,36.97
07.687,48.3
07.703,60.19
07.718,72.17
07.734,83.67
07.750,94.09
07.765,102.81
07.781,109.35
07.796,113.36
07.812,114.68
07.828,113.32
07.843,109.44
07.859,103.4
07.875,95.7
07.890,86.95
07.906,77.67
07.921,68.27
07.937,58.98
07.953,49.89
07.968,41.05
07.984,32.53
08.000,24.33
08.015,16.46
08.031,8.85
08.046,1.38
08.062,-6.02
08.078,-13.34
08.093,-20.44
08.109,-27.11
08.125,-33.13
08.140,-38.38
08.156,-42.84
08.171,-46.59
08.187,-49.68
08.203,-52.16
08.218,-53.94
08.234,-54.89
08.250,-54.79
08.265,-53.51
08.281,-51.04
08.296,-47.52
08.312,-43.24
08.328,-38.54
08.343,-33.75
08.359,-29.12
08.375,-24.82
08.390,-21.02
08.406,-17.92
08.421,-15.73
08.437,-14.68
08.453,-14.86
08.468,-16.16
08.484,-18.31
08.500,-20.93
08.515,-23.63
08.531,-26.16
08.546,-28.41
08.562,-30.38
08.578,-32.12
08.593,-33.7
08.609,-35.22
08.625,-36.75
08.640,-38.34
08.656,-40.02
08.671,-41.8
08.687,-43.67
08.703,-45.59
08.718,-47.56
08.734,-49.59
08.750,-51.73
08.765,-53.94
08.781,-56.13
08.796,-58.12
08.812,-59.63
08.828,-60.4
08.843,-60.2
08.859,-58.91
08.875,-56.52
08.890,-53.14
08.906,-48.88
08.921,-43.9
08.937,-38.39
08.953,-32.61
08.968,-26.97
08.984,-21.91
09.000,-17.87
09.015,-15.14
09.031,-13.8
09.046,-13.66
09.062,-14.39
09.078,-15.56
09.093,-16.69
09.109,-17.37
09.125,-17.22
09.140,-16.05
09.156,-13.92
09.171,-11.18
09.187,-8.47
09.203,-6.52
09.218,-5.86
09.234,-6.58
09.250,-8.36
09.265,-10.62
09.281,-12.81
09.296,-14.7
09.312,-16.4
09.328,-18.22
09.343,-20.43
09.359,-23.08
09.375,-25.86
09.390,-28.37
09.406,-30.12
09.421,-30.85
09.437,-30.46
09.453,-29.05
09.468,-26.75
09.484,-23.67
09.500,-19.84
09.515,-15.26
09.531,-10.03
09.546,-4.38
09.562,1.31
09.578,6.55
09.593,10.88
09.609,14.01
09.625,15.88
09.640,16.66
09.656,16.63
09.671,16.07
09.687,15.14
09.703,13.9
09.718,12.32
09.734,10.43
09.750,8.33
09.765,6.2
09.781,4.24
09.796,2.54
09.812,1.04
09.828,-0.43
09.843,-2.07
09.859,-4.04
09.875,-6.29
09.890,-8.64
09.906,-10.86
09.921,-12.8
09.937,-14.51
09.953,-16.23
09.968,-18.22
09.984,-20.65
10.000,-23.42
10.015,-26.12
10.031,-28.14
10.046,-28.9
10.062,-28.03
10.078,-25.51
10.093,-21.62
10.109,-16.81
10.125,-11.49
10.140,-6.04
10.156,-0.64
10.171,4.52
10.187,9.26
10.203,13.33
10.218,16.45
10.234,18.4
10.250,19.09
10.265,18.66
10.281,17.38
10.296,15.63
10.312,13.75
10.328,12.0
10.343,10.51
10.359,9.3
10.375,8.33
10.390,7.52
10.406,6.78
10.421,5.98
