timestamp,value
00.000,-5.6
00.015,-11.89
00.031,-17.86
00.046,-23.91
00.062,-30.76
00.078,-39.1
00.093,-49.18
00.109,-60.43
00.125,-71.25
00.140,-79.46
00.156,-82.93
00.171,-80.28
00.187,-71.38
00.203,-57.29
00.218,-39.87
00.234,-21.19
00.250,-3.05
00.265,13.23
00.281,26.79
00.296,37.16
00.312,44.18
00.328,47.93
00.343,48.8
00.359,47.44
00.375,44.73
00.390,41.5
00.406,38.47
00.421,36.09
00.437,34.5
00.453,33.6
00.468,33.17
00.484,33.05
00.500,33.16
00.515,33.57
00.531,34.32
00.546,35.33
00.562,36.28
00.578,36.72
00.593,36.2
00.609,34.45
00.625,31.57
00.640,27.87
00.656,23.81
00.671,19.69
00.687,15.6
00.703,11.39
00.718,6.81
00.734,1.68
00.750,-3.97
00.765,-9.87
00.781,-15.74
00.796,-21.33
00.812,-26.69
00.828,-32.11
00.843,-38.08
00.859,-45.08
00.875,-53.38
00.890,-62.77
00.906,-72.45
00.921,-81.05
00.937,-86.83
00.953,-88.12
00.968,-83.78
00.984,-73.57
01.000,-58.24
01.015,-39.31
01.031,-18.67
01.046,1.87
01.062,20.84
01.078,37.21
01.093,50.38
01.109,60.02
01.125,66.14
01.140,68.99
01.156,69.18
01.171,67.47
01.187,64.7
01.203,61.64
01.218,58.87
01.234,56.76
01.250,55.53
01.265,55.22
01.281,55.71
01.296,56.76
01.312,58.01
01.328,59.03
01.343,59.43
01.359,58.97
01.375,57.57
01.390,55.34
01.406,52.5
01.421,49.23
01.437,45.62
01.453,41.63
01.468,37.13
01.484,32.02
01.500,26.37
01.515,20.43
01.531,14.61
01.546,9.31
01.562,4.73
01.578,0.82
01.593,-2.73
01.609,-6.36
01.625,-10.43
01.640,-15.22
01.656,-20.91
01.671,-27.47
01.687,-34.64
01.703,-41.7
01.718,-47.38
01.734,-50.01
01.750,-47.96
01.765,-40.19
01.781,-26.73
01.796,-8.78
01.812,11.64
01.828,32.3
01.843,51.38
01.859,67.8
01.875,81.23
01.890,91.74
01.906,99.59
01.921,104.84
01.937,107.52
01.953,107.73
01.968,105.88
01.984,102.7
02.000,99.2
02.015,96.31
02.031,94.72
02.046,94.65
02.062,95.92
02.078,98.09
02.093,100.65
02.109,103.09
02.125,104.89
02.140,105.38
02.156,103.77
02.171,99.3
02.187,91.46
02.203,80.18
02.218,65.88
02.234,49.43
02.250,31.91
02.265,14.41
02.281,-2.1
02.296,-16.89
02.312,-29.51
02.328,-39.87
02.343,-48.3
02.359,-55.46
02.375,-62.23
02.390,-69.56
02.406,-78.05
02.421,-87.77
02.437,-98.05
02.453,-107.4
02.468,-113.76
02.484,-115.05
02.500,-109.73
02.515,-97.45
02.531,-79.34
02.546,-57.76
02.562,-35.71
02.578,-16.02
02.593,-0.61
02.609,9.76
02.625,15.5
02.640,17.61
02.656,17.26
02.671,15.33
02.687,12.31
02.703,8.45
02.718,3.99
02.734,-0.67
02.750,-4.98
02.765,-8.44
02.781,-10.77
02.796,-12.07
02.812,-12.72
02.828,-13.16
02.843,-13.63
02.859,-14.03
02.875,-14.0
02.890,-13.18
02.906,-11.47
02.921,-9.08
02.937,-6.6
02.953,-4.69
02.968,-3.86
02.984,-4.31
03.000,-5.84
03.015,-7.96
03.031,-10.18
03.046,-12.11
03.062,-13.71
03.078,-15.26
03.093,-17.24
03.109,-20.22
03.125,-24.66
03.140,-30.74
03.156,-38.32
03.171,-46.76
03.187,-55.0
03.203,-61.64
03.218,-65.23
03.234,-64.63
03.250,-59.26
03.265,-49.41
03.281,-36.03
03.296,-20.68
03.312,-5.05
03.328,9.34
03.343,21.39
03.359,30.56
03.375,36.86
03.390,40.58
03.406,42.17
03.421,42.06
03.437,40.59
03.453,38.1
03.468,34.99
03.484,31.77
03.500,28.93
03.515,26.8
03.531,25.42
03.546,24.53
03.562,23.68
03.578,22.54
03.593,21.03
03.609,19.33
03.625,17.77
03.640,16.56
03.656,15.55
03.671,14.36
03.687,12.46
03.703,9.52
03.718,5.58
03.734,1.03
03.750,-3.55
03.765,-7.69
03.781,-11.27
03.796,-14.51
