timestamp,value
00.000,-170.14
00.015,-163.39
00.031,-154.41
00.046,-144.1
00.062,-133.4
00.078,-123.09
00.093,-113.45
00.109,-104.29
00.125,-95.19
00.140,-85.83
00.156,-76.39
00.171,-67.52
00.187,-60.1
00.203,-54.84
00.218,-51.97
00.234,-51.1
00.250,-51.42
00.265,-51.92
00.281,-51.61
00.296,-49.62
00.312,-45.19
00.328,-37.73
00.343,-26.91
00.359,-12.89
00.375,3.63
00.390,21.56
00.406,39.65
00.421,56.82
00.437,72.43
00.453,86.08
00.468,97.54
00.484,106.5
00.500,112.59
00.515,115.62
00.531,115.81
00.546,113.94
00.562,111.13
00.578,108.56
00.593,106.96
00.609,106.46
00.625,106.71
00.640,107.19
00.656,107.53
00.671,107.6
00.687,107.45
00.703,107.02
00.718,106.01
00.734,103.95
00.750,100.34
00.765,94.79
00.781,87.03
00.796,76.72
00.812,63.4
00.828,46.57
00.843,26.04
00.859,2.32
00.875,-23.14
00.890,-48.08
00.906,-69.92
00.921,-86.46
00.937,-96.34
00.953,-99.36
00.968,-96.3
00.984,-88.56
01.000,-77.68
01.015,-65.07
01.031,-51.76
01.046,-38.42
01.062,-25.55
01.078,-13.55
01.093,-2.91
01.109,5.86
01.125,12.38
01.140,16.54
01.156,18.64
01.171,19.32
01.187,19.37
01.203,19.49
01.218,20.14
01.234,21.44
01.250,23.41
01.265,25.99
01.281,29.2
01.296,32.96
01.312,36.93
01.328,40.47
01.343,42.73
01.359,43.02
01.375,41.12
01.390,37.44
01.406,32.87
01.421,28.38
01.437,24.64
01.453,21.78
01.468,19.4
01.484,16.84
01.500,13.45
01.515,8.76
01.531,2.63
01.546,-4.81
01.562,-13.06
01.578,-21.34
01.593,-28.61
01.609,-33.8
01.625,-36.09
01.640,-35.14
01.656,-31.2
01.671,-24.86
01.687,-16.91
01.703,-8.04
01.718,1.25
01.734,10.53
01.750,19.35
01.765,27.12
01.781,33.31
01.796,37.54
01.812,39.81
01.828,40.48
01.843,40.15
01.859,39.46
01.875,38.88
01.890,38.74
01.906,39.23
01.921,40.52
01.937,42.73
01.953,45.87
01.968,49.66
01.984,53.51
02.000,56.64
02.015,58.28
02.031,57.97
02.046,55.79
02.062,52.36
02.078,48.64
02.093,45.65
02.109,44.1
02.125,44.27
02.140,45.92
02.156,48.4
02.171,50.91
02.187,52.76
02.203,53.48
02.218,52.94
02.234,51.42
02.250,49.45
02.265,47.76
02.281,47.13
02.296,48.21
02.312,51.47
02.328,56.98
02.343,64.48
02.359,73.48
02.375,83.36
02.390,93.6
02.406,103.89
02.421,113.96
02.437,123.6
02.453,132.43
02.468,139.9
02.484,145.44
02.500,148.59
02.515,149.14
02.531,147.12
02.546,142.76
02.562,136.33
02.578,128.12
02.593,118.44
02.609,107.75
02.625,96.65
02.640,85.79
02.656,75.76
02.671,66.8
02.687,58.8
02.703,51.19
02.718,43.19
02.734,34.05
02.750,23.3
02.765,10.98
02.781,-2.43
02.796,-16.19
02.812,-29.58
02.828,-42.06
02.843,-53.29
02.859,-63.07
02.875,-71.24
02.890,-77.69
02.906,-82.42
02.921,-85.59
02.937,-87.47
02.953,-88.21
02.968,-87.78
02.984,-85.9
03.000,-82.29
03.015,-76.96
03.031,-70.4
03.046,-63.4
03.062,-56.87
03.078,-51.36
03.093,-47.04
03.109,-43.77
03.125,-41.38
03.140,-39.92
03.156,-39.64
03.171,-40.81
03.187,-43.48
03.203,-47.28
03.218,-51.53
03.234,-55.45
03.250,-58.46
03.265,-60.34
03.281,-61.26
03.296,-61.57
03.312,-61.64
03.328,-61.63
03.343,-61.59
03.359,-61.46
03.375,-61.26
03.390,-61.15
03.406,-61.31
03.421,-61.83
03.437,-62.59
03.453,-63.3
03.468,-63.6
03.484,-63.34
03.500,-62.62
03.515,-61.78
03.531,-61.17
03.546,-60.95
03.562,-61.01
03.578,-60.96
03.593,-60.32
03.609,-58.57
03.625,-55.35
03.640,-50.47
03.656,-43.92
03.671,-35.97
03.687,-27.13
03.703,-18.11
03.718,-9.64
03.734,-2.28
03.750,3.65
03.765,8.17
03.781,11.5
03.796,13.95
03.812,15.76
03.828,17.06
03.843,17.89
03.859,18.14
03.875,17.64
03.890,16.25
03.906,13.91
03.921,10.73
03.937,7.09
03.953,3.48
03.968,0.32
03.984,-2.37
04.000,-5.27
04.015,-9.73
04.031,-17.4
04.046,-29.48
04.062,-46.13
04.078,-66.13
04.093,-87.27
04.109,-107.09
04.125,-123.81
04.140,-136.8
04.156,-146.53
04.171,-153.93
04.187,-159.73
04.203,-164.0
04.218,-166.08
04.234,-164.99
04.250,-159.87
04.265,-150.39
04.281,-136.89
04.296,-120.27
04.312,-101.74
04.328,-82.58
04.343,-63.85
04.359,-46.28
04.375,-30.31
04.390,-16.27
04.406,-4.44
04.421,4.9
04.437,11.57
04.453,15.72
04.468,17.84
04.484,18.7
04.500,19.09
04.515,19.6
04.531,20.49
04.546,21.72
04.562,23.11
04.578,24.47
04.593,25.66
04.609,26.62
04.625,27.33
04.640,27.75
04.656,27.84
04.671,27.58
04.687,26.97
04.703,26.04
04.718,24.81
04.734,23.32
04.750,21.54
04.765,19.4
04.781,16.77
04.796,13.48
04.812,9.37
04.828,4.35
04.843,-1.52
04.859,-7.98
04.875,-14.52
04.890,-20.44
04.906,-24.93
04.921,-27.27
04.937,-27.03
04.953,-24.19
04.968,-19.2
04.984,-12.88
05.000,-6.25
05.015,-0.19
05.031,4.64
05.046,7.95
05.062,9.78
05.078,10.37
05.093,10.03
05.109,9.05
05.125,7.67
05.140,6.1
05.156,4.56
05.171,3.31
05.187,2.59
05.203,2.56
05.218,3.22
05.234,4.4
05.250,5.78
05.265,6.98
05.281,7.65
05.296,7.58
05.312,6.73
05.328,5.18
05.343,3.03
05.359,0.36
05.375,-2.86
05.390,-6.7
05.406,-11.18
05.421,-16.21
05.437,-21.54
05.453,-26.77
05.468,-31.46
05.484,-35.19
05.500,-37.64
05.515,-38.53
05.531,-37.58
05.546,-34.55
05.562,-29.31
05.578,-22.07
05.593,-13.41
05.609,-4.29
05.625,4.24
05.640,11.37
05.656,16.7
05.671,20.32
05.687,22.56
05.703,23.72
05.718,23.9
05.734,23.06
05.750,21.18
05.765,18.4
05.781,15.17
05.796,12.02
05.812,9.43
05.828,7.58
05.843,6.34
05.859,5.37
05.875,4.25
05.890,2.66
05.906,0.41
05.921,-2.44
05.937,-5.78
05.953,-9.42
05.968,-13.26
05.984,-17.3
06.000,-21.63
06.015,-26.31
06.031,-31.31
06.046,-36.42
06.062,-41.25
06.078,-45.36
06.093,-48.31
06.109,-49.68
06.125,-49.08
06.140,-46.2
06.156,-40.89
06.171,-33.32
06.187,-23.93
06.203,-13.4
06.218,-2.44
06.234,8.42
06.250,18.86
06.265,28.7
06.281,37.76
06.296,45.79
06.312,52.5
06.328,57.75
06.343,61.56
06.359,64.14
06.375,65.8
06.390,66.73
06.406,67.07
06.421,66.9
06.437,66.33
06.453,65.55
06.468,64.72
06.484,63.86
06.500,62.81
06.515,61.27
06.531,59.03
06.546,56.02
06.562,52.42
06.578,48.56
06.593,44.8
06.609,41.41
06.625,38.49
06.640,35.91
06.656,33.36
06.671,30.32
06.687,26.15
06.703,20.25
06.718,12.32
06.734,2.58
06.750,-8.02
06.765,-17.9
06.781,-25.25
06.796,-28.56
06.812,-27.19
06.828,-21.56
06.843,-13.02
06.859,-3.3
06.875,6.08
06.890,14.23
06.906,20.89
06.921,26.23
06.937,30.35
06.953,33.19
06.968,34.46
06.984,33.88
07.000,31.46
07.015,27.58
07.031,22.97
07.046,18.43
07.062,14.64
07.078,11.89
07.093,10.08
07.109,8.86
07.125,7.76
07.140,6.43
07.156,4.75
07.171,2.84
07.187,0.94
07.203,-0.71
07.218,-2.02
07.234,-3.09
07.250,-4.18
07.265,-5.64
07.281,-7.74
07.296,-10.65
07.312,-14.33
07.328,-18.56
