timestamp,value
00.000,-21.8
00.015,-12.12
00.031,-3.82
00.046,3.09
00.062,8.7
00.078,13.13
00.093,16.53
00.109,19.04
00.125,20.83
00.140,22.03
00.156,22.79
00.171,23.21
00.187,23.36
00.203,23.24
00.218,22.86
00.234,22.22
00.250,21.41
00.265,20.53
00.281,19.66
00.296,18.74
00.312,17.63
00.328,16.11
00.343,14.06
00.359,11.54
00.375,8.73
00.390,5.82
00.406,2.86
00.421,-0.28
00.437,-3.86
00.453,-8.02
00.468,-12.74
00.484,-17.79
00.500,-22.82
00.515,-27.51
00.531,-31.72
00.546,-35.45
00.562,-38.85
00.578,-42.22
00.593,-45.91
00.609,-50.3
00.625,-55.5
00.640,-61.15
00.656,-66.36
00.671,-69.79
00.687,-70.14
00.703,-66.66
00.718,-59.5
00.734,-49.63
00.750,-38.49
00.765,-27.42
00.781,-17.31
00.796,-8.45
00.812,-0.73
00.828,6.13
00.843,12.28
00.859,17.77
00.875,22.54
00.890,26.48
00.906,29.51
00.921,31.57
00.937,32.66
00.953,32.92
00.968,32.52
00.984,31.69
01.000,30.6
01.015,29.37
01.031,28.05
01.046,26.69
01.062,25.37
01.078,24.07
01.093,22.75
01.109,21.21
01.125,19.21
01.140,16.61
01.156,13.37
01.171,9.61
01.187,5.5
01.203,1.21
01.218,-3.16
01.234,-7.54
01.250,-11.82
01.265,-15.92
01.281,-19.75
01.296,-23.39
01.312,-27.04
01.328,-30.98
01.343,-35.49
01.359,-40.69
01.375,-46.49
01.390,-52.58
01.406,-58.32
01.421,-62.89
01.437,-65.38
01.453,-65.0
01.468,-61.31
01.484,-54.39
01.500,-44.82
01.515,-33.57
01.531,-21.64
01.546,-9.93
01.562,0.97
01.578,10.69
01.593,19.07
01.609,26.03
01.625,31.56
01.640,35.74
01.656,38.77
01.671,40.94
01.687,42.54
01.703,43.82
01.718,44.86
01.734,45.6
01.750,45.85
01.765,45.39
01.781,44.15
01.796,42.2
01.812,39.78
01.828,37.25
01.843,34.85
01.859,32.68
01.875,30.66
01.890,28.52
01.906,25.95
01.921,22.74
01.937,18.76
01.953,14.07
01.968,8.82
01.984,3.27
02.000,-2.33
02.015,-7.73
02.031,-12.78
02.046,-17.39
02.062,-21.6
02.078,-25.57
02.093,-29.59
02.109,-34.07
02.125,-39.24
02.140,-45.03
02.156,-50.86
02.171,-55.66
02.187,-58.15
02.203,-57.3
02.218,-52.66
02.234,-44.6
02.250,-34.09
02.265,-22.4
02.281,-10.63
02.296,0.45
02.312,10.45
02.328,19.23
02.343,26.71
02.359,32.81
02.375,37.51
02.390,40.91
02.406,43.24
02.421,44.76
02.437,45.69
02.453,46.11
02.468,45.97
02.484,45.16
02.500,43.7
02.515,41.74
02.531,39.6
02.546,37.6
02.562,35.94
02.578,34.63
02.593,33.46
02.609,32.14
02.625,30.43
02.640,28.22
02.656,25.58
02.671,22.65
02.687,19.58
02.703,16.37
02.718,12.89
02.734,8.96
02.750,4.44
02.765,-0.59
02.781,-5.84
02.796,-10.96
02.812,-15.72
02.828,-20.15
02.843,-24.64
02.859,-29.72
02.875,-35.84
02.890,-43.08
02.906,-51.04
02.921,-58.86
02.937,-65.53
02.953,-70.0
02.968,-71.47
02.984,-69.53
03.000,-64.21
03.015,-55.98
03.031,-45.71
03.046,-34.47
03.062,-23.31
03.078,-13.0
03.093,-3.91
03.109,4.0
03.125,10.98
03.140,17.31
03.156,23.09
03.171,28.22
03.187,32.43
03.203,35.56
03.218,37.53
03.234,38.43
03.250,38.48
03.265,37.9
03.281,36.9
03.296,35.65
03.312,34.33
03.328,33.1
03.343,32.06
03.359,31.24
03.375,30.49
03.390,29.59
03.406,28.26
03.421,26.27
03.437,23.53
03.453,20.11
03.468,16.2
03.484,12.09
03.500,7.99
03.515,3.99
03.531,0.09
03.546,-3.81
03.562,-7.8
03.578,-11.89
03.593,-16.03
03.609,-20.09
03.625,-23.95
03.640,-27.59
03.656,-31.11
03.671,-34.77
03.687,-38.94
03.703,-44.01
03.718,-50.15
03.734,-57.15
03.750,-64.28
03.765,-70.35
03.781,-74.04
03.796,-74.28
03.812,-70.6
03.828,-63.28
03.843,-53.18
03.859,-41.46
03.875,-29.22
03.890,-17.27
03.906,-6.14
03.921,3.9
03.937,12.75
03.953,20.32
03.968,26.6
03.984,31.59
04.000,35.31
04.015,37.82
04.031,39.24
04.046,39.78
04.062,39.69
04.078,39.27
04.093,38.73
04.109,38.16
04.125,37.5
04.140,36.66
04.156,35.62
04.171,34.44
04.187,33.3
04.203,32.33
04.218,31.54
04.234,30.77
04.250,29.69
04.265,27.98
04.281,25.41
04.296,21.97
04.312,17.82
04.328,13.25
04.343,8.5
04.359,3.71
04.375,-1.07
04.390,-5.8
04.406,-10.42
04.421,-14.77
04.437,-18.7
04.453,-22.09
04.468,-24.96
04.484,-27.41
04.500,-29.68
04.515,-32.0
04.531,-34.62
04.546,-37.74
04.562,-41.52
04.578,-46.04
04.593,-51.24
04.609,-56.81
04.625,-62.14
04.640,-66.38
04.656,-68.58
04.671,-67.94
04.687,-64.06
04.703,-57.07
04.718,-47.57
04.734,-36.49
04.750,-24.87
04.765,-13.58
04.781,-3.23
04.796,5.89
04.812,13.7
04.828,20.34
04.843,25.96
04.859,30.75
04.875,34.82
04.890,38.27
04.906,41.18
04.921,43.62
04.937,45.67
04.953,47.28
04.968,48.29
04.984,48.49
05.000,47.71
05.015,46.04
05.031,43.84
05.046,41.64
05.062,39.94
05.078,38.91
05.093,38.32
05.109,37.68
05.125,36.5
05.140,34.47
05.156,31.62
05.171,28.18
05.187,24.51
05.203,20.9
05.218,17.56
05.234,14.59
05.250,12.01
05.265,9.74
05.281,7.61
05.296,5.38
05.312,2.83
05.328,-0.16
05.343,-3.54
05.359,-7.13
05.375,-10.68
05.390,-14.02
05.406,-17.15
05.421,-20.3
05.437,-23.84
05.453,-28.17
05.468,-33.59
05.484,-39.96
05.500,-46.71
05.515,-52.75
05.531,-56.76
05.546,-57.5
05.562,-54.2
05.578,-46.85
05.593,-36.21
05.609,-23.57
05.625,-10.41
05.640,1.99
05.656,12.9
05.671,22.1
05.687,29.8
05.703,36.34
05.718,41.97
05.734,46.7
05.750,50.42
05.765,52.95
05.781,54.31
05.796,54.66
05.812,54.25
05.828,53.28
05.843,51.8
05.859,49.77
05.875,47.16
05.890,44.1
