timestamp,value
00.000,61.75
00.015,60.46
00.031,59.36
00.046,58.71
00.062,58.44
00.078,58.31
00.093,58.11
00.109,57.77
00.125,57.35
00.140,56.85
00.156,56.1
00.171,54.82
00.187,52.69
00.203,49.53
00.218,45.44
00.234,40.76
00.250,35.89
00.265,31.22
00.281,26.88
00.296,22.79
00.312,18.66
00.328,14.06
00.343,8.49
00.359,1.59
00.375,-6.75
00.390,-16.13
00.406,-25.54
00.421,-33.45
00.437,-38.15
00.453,-38.34
00.468,-33.57
00.484,-24.48
00.500,-12.49
00.515,0.65
00.531,13.44
00.546,24.99
00.562,34.99
00.578,43.47
00.593,50.5
00.609,56.09
00.625,60.21
00.640,62.93
00.656,64.5
00.671,65.3
00.687,65.75
00.703,66.12
00.718,66.57
00.734,67.08
00.750,67.54
00.765,67.79
00.781,67.73
00.796,67.34
00.812,66.7
00.828,65.99
00.843,65.29
00.859,64.58
00.875,63.65
00.890,62.26
00.906,60.22
00.921,57.63
00.937,54.77
00.953,52.04
00.968,49.75
00.984,48.0
01.000,46.71
01.015,45.69
01.031,44.72
01.046,43.65
01.062,42.36
01.078,40.78
01.093,38.83
01.109,36.51
01.125,33.9
01.140,31.17
01.156,28.5
01.171,25.97
01.187,23.58
01.203,21.22
01.218,18.83
01.234,16.36
01.250,13.8
01.265,11.13
01.281,8.28
01.296,5.14
01.312,1.66
01.328,-2.12
01.343,-6.06
01.359,-9.88
01.375,-13.44
01.390,-16.71
01.406,-19.94
01.421,-23.46
01.437,-27.64
01.453,-32.67
01.468,-38.43
01.484,-44.56
01.500,-50.56
01.515,-55.96
01.531,-60.56
01.546,-64.5
01.562,-68.18
01.578,-72.04
01.593,-76.39
01.609,-81.17
01.625,-86.12
01.640,-90.76
01.656,-94.74
01.671,-97.87
01.687,-100.24
01.703,-102.17
01.718,-104.08
01.734,-106.54
01.750,-110.09
01.765,-115.08
01.781,-121.42
01.796,-128.29
01.812,-134.01
01.828,-136.44
01.843,-133.54
01.859,-124.19
01.875,-108.7
01.890,-88.79
01.906,-67.05
01.921,-46.02
01.937,-27.53
01.953,-12.31
01.968,-0.25
01.984,9.19
02.000,16.57
02.015,22.23
02.031,26.39
02.046,29.33
02.062,31.51
02.078,33.49
02.093,35.74
02.109,38.43
02.125,41.36
02.140,44.04
02.156,46.02
02.171,47.03
02.187,47.19
02.203,46.85
02.218,46.38
02.234,45.95
02.250,45.33
02.265,44.02
02.281,41.45
02.296,37.22
02.312,31.38
02.328,24.33
02.343,16.77
02.359,9.42
02.375,2.86
02.390,-2.7
02.406,-7.42
02.421,-11.82
02.437,-16.65
02.453,-22.64
02.468,-30.22
02.484,-39.21
02.500,-48.64
02.515,-56.97
02.531,-62.42
02.546,-63.57
02.562,-59.77
02.578,-51.38
02.593,-39.55
02.609,-25.85
02.625,-11.88
02.640,1.04
02.656,11.95
02.671,20.23
02.687,25.61
02.703,28.2
02.718,28.51
02.734,27.45
02.750,26.11
02.765,25.47
02.781,26.12
02.796,28.19
02.812,31.36
02.828,35.12
02.843,38.93
02.859,42.41
02.875,45.32
02.890,47.6
02.906,49.29
02.921,50.43
02.937,51.05
02.953,51.03
02.968,50.09
02.984,47.84
03.000,43.88
03.015,38.06
03.031,30.5
03.046,21.75
03.062,12.55
03.078,3.61
03.093,-4.59
03.109,-11.97
03.125,-18.73
03.140,-25.25
03.156,-31.89
03.171,-38.87
03.187,-46.07
03.203,-52.93
03.218,-58.52
03.234,-61.68
03.250,-61.38
03.265,-57.1
03.281,-49.09
03.296,-38.26
03.312,-25.98
03.328,-13.52
03.343,-1.82
03.359,8.71
03.375,17.95
03.390,25.79
03.406,32.07
03.421,36.54
03.437,39.16
03.453,40.32
03.468,40.8
03.484,41.51
03.500,43.1
03.515,45.64
03.531,48.6
03.546,51.11
03.562,52.4
03.578,52.13
03.593,50.63
03.609,48.6
03.625,46.86
03.640,45.81
03.656,45.36
03.671,44.94
03.687,43.78
03.703,41.32
03.718,37.38
03.734,32.17
03.750,26.11
03.765,19.49
03.781,12.32
03.796,4.23
03.812,-5.28
03.828,-16.58
03.843,-29.64
03.859,-43.97
03.875,-58.64
03.890,-72.53
03.906,-84.54
03.921,-93.71
03.937,-99.43
03.953,-101.47
03.968,-100.12
03.984,-96.05
04.000,-90.28
04.015,-83.91
04.031,-77.85
04.046,-72.67
04.062,-68.54
04.078,-65.34
04.093,-62.76
04.109,-60.34
04.125,-57.49
04.140,-53.54
04.156,-47.87
04.171,-40.12
04.187,-30.43
04.203,-19.43
04.218,-8.12
04.234,2.5
04.250,11.74
04.265,19.44
04.281,25.87
04.296,31.49
04.312,36.65
04.328,41.27
04.343,44.97
04.359,47.12
04.375,47.24
04.390,45.22
04.406,41.45
04.421,36.66
04.437,31.68
04.453,27.17
04.468,23.38
04.484,20.18
04.500,17.14
04.515,13.67
04.531,9.22
04.546,3.47
04.562,-3.54
04.578,-11.22
04.593,-18.51
04.609,-23.92
04.625,-26.03
04.640,-23.91
04.656,-17.5
04.671,-7.62
04.687,4.27
04.703,16.62
04.718,28.27
04.734,38.72
04.750,48.02
04.765,56.47
04.781,64.29
04.796,71.4
04.812,77.54
04.828,82.48
04.843,86.32
04.859,89.62
04.875,93.22
04.890,98.0
04.906,104.47
04.921,112.59
04.937,121.84
04.953,131.48
04.968,140.86
04.984,149.65
05.000,157.82
05.015,165.53
05.031,173.02
05.046,180.54
05.062,188.43
05.078,197.1
05.093,206.97
05.109,218.12
05.125,230.0
05.140,241.14
05.156,249.33
05.171,252.14
05.187,247.7
05.203,235.33
05.218,215.76
05.234,190.76
05.250,162.39
05.265,132.28
05.281,101.48
05.296,70.79
05.312,41.35
05.328,14.95
05.343,-6.18
05.359,-20.21
05.375,-26.54
05.390,-26.24
05.406,-21.77
05.421,-16.14
05.437,-12.03
05.453,-11.1
05.468,-14.04
05.484,-20.83
05.500,-31.12
05.515,-44.48
05.531,-60.37
05.546,-78.09
05.562,-96.75
05.578,-115.36
05.593,-133.0
05.609,-148.87
05.625,-162.33
05.640,-172.97
05.656,-180.63
05.671,-185.51
05.687,-188.2
05.703,-189.65
05.718,-190.99
05.734,-193.25
05.750,-197.11
05.765,-202.71
05.781,-209.68
05.796,-217.22
05.812,-224.43
05.828,-230.48
05.843,-234.87
05.859,-237.4
05.875,-238.14
05.890,-237.35
05.906,-235.26
05.921,-231.89
05.937,-227.1
05.953,-220.56
05.968,-211.92
05.984,-200.94
06.000,-187.55
06.015,-171.8
06.031,-153.94
06.046,-134.31
06.062,-113.49
06.078,-92.28
06.093,-71.79
06.109,-53.29
06.125,-37.96
06.140,-26.61
06.156,-19.42
06.171,-15.82
06.187,-14.7
06.203,-14.6
06.218,-14.19
06.234,-12.51
06.250,-9.22
06.265,-4.53
06.281,1.01
06.296,6.75
06.312,12.16
06.328,16.85
06.343,20.48
06.359,22.62
06.375,22.81
06.390,20.65
06.406,16.06
06.421,9.41
06.437,1.46
06.453,-6.9
06.468,-14.92
06.484,-22.24
06.500,-28.88
06.515,-35.12
06.531,-41.36
06.546,-47.97
06.562,-55.26
06.578,-63.31
06.593,-71.84
06.609,-80.08
06.625,-86.8
06.640,-90.66
06.656,-90.57
06.671,-86.2
06.687,-78.04
06.703,-67.2
06.718,-54.99
06.734,-42.5
06.750,-30.48
06.765,-19.43
06.781,-9.78
06.796,-1.96
06.812,3.66
06.828,7.0
06.843,8.39
06.859,8.53
06.875,8.25
06.890,8.13
06.906,8.36
06.921,8.76
06.937,8.96
06.953,8.68
06.968,7.98
06.984,7.29
07.000,7.28
07.015,8.66
07.031,11.82
07.046,16.71
07.062,22.7
07.078,28.72
07.093,33.67
07.109,36.76
07.125,37.77
07.140,37.09
07.156,35.49
07.171,33.72
07.187,32.2
07.203,30.83
07.218,29.11
07.234,26.34
07.250,21.98
07.265,15.85
07.281,8.23
07.296,-0.07
07.312,-7.89
07.328,-13.78
07.343,-16.4
07.359,-14.8
07.375,-8.68
07.390,1.43
07.406,14.37
07.421,28.65
07.437,42.88
07.453,56.06
07.468,67.67
07.484,77.58
07.500,85.83
07.515,92.56
07.531,97.93
07.546,102.29
07.562,106.17
07.578,110.18
07.593,114.86
07.609,120.42
07.625,126.7
07.640,133.27
07.656,139.67
07.671,145.66
07.687,151.37
07.703,157.11
07.718,163.18
07.734,169.69
07.750,176.42
07.765,183.09
07.781,189.56
07.796,195.97
07.812,202.63
07.828,209.78
07.843,217.22
07.859,224.11
07.875,229.01
07.890,230.05
07.906,225.37
07.921,213.49
07.937,193.75
07.953,166.71
07.968,134.27
07.984,99.56
08.000,66.38
08.015,38.33
08.031,17.86
08.046,5.75
08.062,1.05
08.078,1.64
08.093,4.95
08.109,8.74
08.125,11.36
08.140,11.82
08.156,9.6
08.171,4.58
08.187,-3.09
08.203,-13.02
08.218,-24.65
08.234,-37.37
08.250,-50.61
08.265,-63.87
08.281,-76.7
08.296,-88.59
08.312,-99.02
08.328,-107.48
08.343,-113.62
08.359,-117.24
08.375,-118.43
08.390,-117.46
08.406,-114.86
08.421,-111.34
08.437,-107.73
08.453,-104.89
08.468,-103.48
08.484,-103.83
08.500,-105.79
08.515,-108.84
08.531,-112.34
08.546,-115.78
08.562,-119.02
08.578,-122.29
08.593,-126.01
08.609,-130.57
08.625,-135.92
08.640,-141.46
08.656,-146.02
08.671,-148.19
08.687,-146.69
08.703,-140.73
08.718,-130.25
08.734,-115.83
08.750,-98.54
08.765,-79.63
08.781,-60.22
08.796,-41.28
08.812,-23.59
08.828,-7.78
08.843,5.63
08.859,16.28
08.875,24.12
08.890,29.47
08.906,33.0
08.921,35.56
08.937,37.89
08.953,40.42
08.968,43.18
08.984,45.93
09.000,48.32
09.015,50.13
09.031,51.32
09.046,51.97
09.062,52.15
09.078,51.69
09.093,50.24
09.109,47.31
09.125,42.5
09.140,35.62
09.156,26.87
09.171,16.71
09.187,5.77
09.203,-5.35
09.218,-16.23
09.234,-26.77
09.250,-37.1
09.265,-47.5
09.281,-58.17
09.296,-69.01
09.312,-79.41
09.328,-88.13
09.343,-93.63
09.359,-94.37
09.375,-89.47
09.390,-79.01
09.406,-64.12
09.421,-46.63
09.437,-28.52
09.453,-11.3
09.468,4.23
09.484,17.98
09.500,30.19
09.515,41.02
09.531,50.5
09.546,58.47
09.562,64.95
09.578,70.18
09.593,74.62
09.609,78.74
09.625,82.62
09.640,85.93
09.656,87.91
09.671,87.79
09.687,84.99
09.703,79.46
09.718,71.67
09.734,62.41
09.750,52.66
09.765,43.32
09.781,35.13
09.796,28.52
09.812,23.66
09.828,20.38
09.843,18.34
09.859,17.04
09.875,15.99
09.890,14.71
09.906,12.77
09.921,9.81
09.937,5.51
09.953,-0.35
09.968,-7.83
09.984,-16.7
10.000,-26.41
10.015,-36.16
10.031,-45.07
10.046,-52.48
10.062,-58.1
10.078,-62.22
10.093,-65.51
10.109,-68.73
10.125,-72.43
10.140,-76.69
10.156,-81.13
10.171,-85.13
10.187,-88.15
10.203,-89.98
10.218,-90.76
10.234,-90.81
10.250,-90.43
10.265,-89.67
10.281,-88.42
10.296,-86.54
10.312,-84.02
10.328,-80.99
10.343,-77.71
10.359,-74.43
10.375,-71.29
10.390,-68.33
10.406,-65.58
10.421,-63.16
10.437,-61.25
10.453,-60.02
10.468,-59.51
10.484,-59.64
10.500,-60.22
10.515,-61.06
10.531,-62.16
10.546,-63.63
10.562,-65.79
10.578,-69.07
10.593,-73.97
10.609,-80.79
10.625,-89.35
10.640,-98.69
10.656,-107.01
10.671,-111.97
10.687,-111.45
10.703,-104.18
10.718,-90.33
10.734,-71.36
10.750,-49.56
10.765,-27.25
10.781,-6.22
10.796,12.51
10.812,28.57
10.828,41.92
10.843,52.66
10.859,60.97
10.875,67.22
10.890,71.95
10.906,75.88
10.921,79.65
10.937,83.75
10.953,88.4
10.968,93.62
10.984,99.24
11.000,105.01
11.015,110.54
11.031,115.37
11.046,119.07
11.062,121.4
11.078,122.35
11.093,122.16
11.109,121.17
11.125,119.66
11.140,117.78
11.156,115.52
11.171,112.7
11.187,108.98
11.203,103.89
11.218,96.75
11.234,86.88
11.250,73.86
11.265,57.95
11.281,40.3
11.296,22.9
11.312,8.06
11.328,-2.2
11.343,-6.87
11.359,-6.2
11.375,-1.42
11.390,5.75
11.406,13.7
11.421,21.32
11.437,27.93
11.453,33.11
11.468,36.38
11.484,37.17
11.500,35.03
11.515,29.89
11.531,22.34
11.546,13.5
11.562,4.79
11.578,-2.63
11.593,-8.14
11.609,-11.8
11.625,-14.21
11.640,-16.13
11.656,-18.19
11.671,-20.68
11.687,-23.56
11.703,-26.54
11.718,-29.31
11.734,-31.66
11.750,-33.59
11.765,-35.28
11.781,-37.07
11.796,-39.34
11.812,-42.48
11.828,-46.84
11.843,-52.6
11.859,-59.69
11.875,-67.67
11.890,-75.61
11.906,-82.18
11.921,-85.82
11.937,-85.08
11.953,-79.1
11.968,-67.95
11.984,-52.67
12.000,-34.99
12.015,-16.83
12.031,0.22
12.046,15.31
12.062,28.2
12.078,39.07
12.093,48.14
12.109,55.44
12.125,60.88
12.140,64.33
12.156,65.8
12.171,65.45
12.187,63.55
12.203,60.29
12.218,55.72
12.234,49.69
12.250,41.92
12.265,32.19
12.281,20.49
12.296,7.19
12.312,-6.92
12.328,-20.79
12.343,-33.41
12.359,-44.1
12.375,-52.73
12.390,-59.72
12.406,-65.85
12.421,-71.98
12.437,-78.82
12.453,-86.81
12.468,-96.07
12.484,-106.41
12.500,-117.25
12.515,-127.59
12.531,-136.12
12.546,-141.45
12.562,-142.46
12.578,-138.65
12.593,-130.27
12.609,-118.14
12.625,-103.38
12.640,-87.07
12.656,-70.1
12.671,-53.22
12.687,-37.21
12.703,-22.92
12.718,-11.16
12.734,-2.42
12.750,3.44
12.765,7.19
12.781,10.06
12.796,13.22
12.812,17.31
12.828,22.3
12.843,27.6
12.859,32.42
12.875,36.22
12.890,38.85
12.906,40.52
12.921,41.58
12.937,42.24
12.953,42.48
12.968,42.1
12.984,40.88
13.000,38.67
13.015,35.35
13.031,30.79
13.046,24.7
13.062,16.78
13.078,6.89
13.093,-4.57
13.109,-16.47
13.125,-27.02
13.140,-34.15
13.156,-36.22
13.171,-32.57
13.187,-23.74
13.203,-11.32
13.218,2.7
13.234,16.48
13.250,28.92
13.265,39.68
13.281,48.91
13.296,56.94
13.312,63.86
13.328,69.46
13.343,73.44
13.359,75.61
13.375,76.1
13.390,75.41
13.406,74.17
13.421,72.89
13.437,71.78
13.453,70.77
13.468,69.56
13.484,67.84
13.500,65.46
13.515,62.43
13.531,58.83
13.546,54.78
13.562,50.31
13.578,45.46
13.593,40.27
13.609,34.8
13.625,29.07
13.640,22.98
13.656,16.3
13.671,8.71
13.687,-0.05
13.703,-9.96
13.718,-20.46
13.734,-30.43
13.750,-38.31
13.765,-42.5
13.781,-41.84
13.796,-35.96
13.812,-25.4
13.828,-11.37
13.843,4.61
13.859,21.14
13.875,37.17
13.890,51.95
13.906,64.97
13.921,75.74
13.937,83.89
13.953,89.29
13.968,92.21
13.984,93.43
14.000,94.07
14.015,95.28
14.031,97.92
14.046,102.26
14.062,107.95
14.078,114.04
14.093,119.3
14.109,122.42
14.125,122.47
14.140,119.13
14.156,112.89
14.171,104.97
14.187,97.06
14.203,90.75
14.218,87.09
14.234,86.26
14.250,87.56
14.265,89.86
14.281,91.94
14.296,92.86
14.312,91.98
14.328,88.93
14.343,83.61
14.359,76.21
14.375,67.57
14.390,59.09
14.406,52.55
14.421,49.5
14.437,50.7
14.453,55.81
14.468,63.42
14.484,71.66
14.500,78.8
14.515,83.86
14.531,86.8
14.546,88.28
14.562,89.17
14.578,90.01
14.593,90.64
14.609,90.22
14.625,87.62
14.640,81.86
14.656,72.52
14.671,59.88
14.687,44.62
14.703,27.46
14.718,8.72
14.734,-11.73
14.750,-34.38
14.765,-59.64
14.781,-87.65
14.796,-118.02
14.812,-149.96
14.828,-182.45
14.843,-214.26
14.859,-244.01
14.875,-270.15
14.890,-290.98
14.906,-304.95
14.921,-311.11
14.937,-309.43
14.953,-301.05
14.968,-287.95
14.984,-272.32
15.000,-255.89
15.015,-239.33
15.031,-222.23
15.046,-203.45
15.062,-181.76
15.078,-156.39
15.093,-127.28
15.109,-95.18
15.125,-61.52
15.140,-28.31
15.156,2.12
15.171,27.54
15.187,46.24
15.203,57.54
15.218,62.01
15.234,61.09
15.250,56.59
15.265,50.0
15.281,42.14
15.296,33.35
15.312,23.99
15.328,14.79
15.343,6.92
15.359,1.55
15.375,-0.72
15.390,-0.19
15.406,2.17
15.421,5.2
15.437,8.17
15.453,10.98
15.468,13.96
15.484,17.35
15.500,21.0
15.515,24.25
15.531,26.26
15.546,26.47
15.562,24.78
15.578,21.66
15.593,17.79
15.609,13.84
15.625,10.2
15.640,6.96
15.656,3.9
15.671,0.65
15.687,-3.21
15.703,-8.06
15.718,-14.1
15.734,-21.23
15.750,-29.01
15.765,-36.59
15.781,-42.82
15.796,-46.48
15.812,-46.65
15.828,-42.88
15.843,-35.4
15.859,-25.01
15.875,-12.78
15.890,0.24
15.906,13.22
15.921,25.57
15.937,36.8
15.953,46.42
15.968,53.99
15.984,59.22
16.000,62.24
16.015,63.59
16.031,64.07
16.046,64.42
16.062,65.08
16.078,66.09
16.093,67.25
16.109,68.29
16.125,69.08
16.140,69.6
16.156,69.9
16.171,70.01
16.187,69.81
16.203,69.18
16.218,67.99
16.234,66.19
16.250,63.87
16.265,61.18
16.281,58.3
16.296,55.49
16.312,52.92
16.328,50.74
16.343,49.0
16.359,47.67
16.375,46.67
16.390,45.87
16.406,45.2
16.421,44.56
16.437,43.86
16.453,43.05
16.468,42.09
16.484,41.02
16.500,39.9
16.515,38.83
16.531,37.84
16.546,36.96
16.562,36.09
16.578,35.14
16.593,33.89
16.609,32.12
16.625,29.6
16.640,26.21
16.656,22.04
16.671,17.47
16.687,13.09
16.703,9.49
16.718,7.07
