timestamp,value
00.000,49.19
00.015,51.3
00.031,51.85
00.046,50.76
00.062,48.09
00.078,43.94
00.093,38.38
00.109,31.49
00.125,23.47
00.140,14.79
00.156,6.13
00.171,-1.94
00.187,-9.3
00.203,-16.55
00.218,-24.95
00.234,-35.93
00.250,-50.46
00.265,-68.44
00.281,-88.5
00.296,-108.19
00.312,-124.57
00.328,-134.88
00.343,-137.32
00.359,-131.54
00.375,-118.76
00.390,-101.53
00.406,-83.02
00.421,-66.23
00.437,-53.17
00.453,-44.64
00.468,-40.26
00.484,-39.01
00.500,-39.75
00.515,-41.44
00.531,-43.26
00.546,-44.36
00.562,-43.86
00.578,-40.9
00.593,-34.97
00.609,-26.13
00.625,-15.09
00.640,-2.91
00.656,9.31
00.671,20.83
00.687,31.46
00.703,41.42
00.718,51.04
00.734,60.43
00.750,69.29
00.765,77.09
00.781,83.21
00.796,87.37
00.812,89.76
00.828,91.03
00.843,92.04
00.859,93.52
00.875,95.75
00.890,98.42
00.906,100.78
00.921,101.84
00.937,100.74
00.953,97.03
00.968,90.81
00.984,82.72
01.000,73.87
01.015,65.48
01.031,58.63
01.046,53.88
01.062,51.07
01.078,49.38
01.093,47.67
01.109,44.98
01.125,41.0
01.140,36.26
01.156,31.72
01.171,28.26
01.187,26.13
01.203,24.8
01.218,23.25
01.234,20.54
01.250,16.28
01.265,10.71
01.281,4.69
01.296,-0.66
01.312,-4.13
01.328,-4.81
01.343,-2.53
01.359,1.76
01.375,5.82
01.390,6.5
01.406,0.81
01.421,-12.88
01.437,-33.91
01.453,-59.42
01.468,-85.33
01.484,-107.91
01.500,-124.88
01.515,-135.8
01.531,-141.45
01.546,-142.93
01.562,-140.82
01.578,-135.14
01.593,-125.69
01.609,-112.63
01.625,-96.84
01.640,-79.77
01.656,-63.1
01.671,-48.13
01.687,-35.49
01.703,-25.11
01.718,-16.56
01.734,-9.4
01.750,-3.56
01.765,0.66
01.781,2.86
01.796,2.83
01.812,0.79
01.828,-2.56
01.843,-6.32
01.859,-9.65
01.875,-12.07
01.890,-13.54
01.906,-14.32
01.921,-14.81
01.937,-15.32
01.953,-15.97
01.968,-16.75
01.984,-17.62
02.000,-18.62
02.015,-19.87
02.031,-21.48
02.046,-23.37
02.062,-25.18
02.078,-26.33
02.093,-26.18
02.109,-24.32
02.125,-20.75
02.140,-15.88
02.156,-10.35
02.171,-4.76
02.187,0.46
02.203,5.09
02.218,9.0
02.234,12.07
02.250,14.23
02.265,15.45
02.281,15.91
02.296,15.94
02.312,15.94
02.328,16.19
02.343,16.76
02.359,17.47
02.375,18.02
02.390,18.19
02.406,17.92
02.421,17.35
02.437,16.73
02.453,16.23
02.468,15.88
02.484,15.58
02.500,15.1
02.515,14.28
02.531,13.1
02.546,11.67
02.562,10.14
02.578,8.64
02.593,7.15
02.609,5.52
02.625,3.55
02.640,1.13
02.656,-1.72
02.671,-4.85
02.687,-8.1
02.703,-11.43
02.718,-14.9
02.734,-18.65
02.750,-22.62
02.765,-26.44
02.781,-29.43
02.796,-30.72
02.812,-29.68
02.828,-26.11
02.843,-20.4
02.859,-13.41
02.875,-6.16
02.890,0.54
02.906,6.28
02.921,10.99
02.937,14.84
02.953,17.96
02.968,20.3
02.984,21.75
03.000,22.21
03.015,21.79
03.031,20.77
03.046,19.58
03.062,18.58
03.078,17.98
03.093,17.71
03.109,17.55
03.125,17.31
03.140,16.87
03.156,16.33
03.171,15.87
03.187,15.66
03.203,15.68
03.218,15.7
03.234,15.35
03.250,14.26
03.265,12.24
03.281,9.38
03.296,6.02
03.312,2.6
03.328,-0.51
03.343,-3.17
03.359,-5.4
03.375,-7.39
03.390,-9.33
03.406,-11.41
03.421,-13.78
03.437,-16.56
03.453,-19.79
03.468,-23.39
03.484,-27.05
03.500,-30.23
03.515,-32.21
03.531,-32.31
03.546,-30.14
03.562,-25.71
03.578,-19.51
03.593,-12.35
03.609,-5.14
03.625,1.39
03.640,6.81
03.656,10.99
03.671,14.03
03.687,16.08
03.703,17.27
03.718,17.7
03.734,17.47
03.750,16.81
03.765,16.11
03.781,15.79
03.796,16.17
03.812,17.35
03.828,19.12
03.843,21.12
03.859,22.92
03.875,24.24
03.890,24.95
03.906,25.08
03.921,24.74
03.937,24.0
03.953,22.86
03.968,21.22
03.984,19.0
04.000,16.15
04.015,12.75
04.031,9.0
04.046,5.26
04.062,1.87
04.078,-0.86
04.093,-2.9
04.109,-4.39
04.125,-5.66
04.140,-7.03
04.156,-8.71
04.171,-10.77
04.187,-13.1
04.203,-15.58
04.218,-18.02
04.234,-20.17
04.250,-21.64
04.265,-21.92
04.281,-20.48
04.296,-16.91
04.312,-11.08
04.328,-3.21
04.343,6.2
04.359,16.49
04.375,26.99
04.390,37.18
04.406,46.8
04.421,55.84
04.437,64.55
04.453,73.23
04.468,82.11
04.484,91.04
04.500,99.47
04.515,106.49
04.531,111.04
04.546,112.22
04.562,109.6
04.578,103.27
04.593,93.89
04.609,82.48
04.625,70.25
04.640,58.39
04.656,47.97
04.671,39.68
04.687,33.92
04.703,30.66
04.718,29.68
04.734,30.79
04.750,34.05
04.765,39.58
04.781,47.16
04.796,55.55
04.812,62.07
04.828,62.79
04.843,53.39
04.859,30.5
04.875,-6.91
04.890,-56.71
04.906,-113.7
04.921,-170.62
04.937,-220.03
04.953,-256.24
04.968,-276.68
04.984,-282.24
05.000,-276.36
05.015,-263.43
05.031,-247.0
05.046,-229.03
05.062,-209.79
05.078,-188.95
05.093,-166.49
05.109,-143.24
05.125,-120.53
05.140,-99.44
05.156,-80.17
05.171,-62.1
05.187,-44.41
05.203,-26.76
05.218,-9.74
05.234,5.37
05.250,17.28
05.265,25.3
05.281,29.83
05.296,32.01
05.312,33.27
05.328,34.71
05.343,36.69
05.359,38.93
05.375,40.79
05.390,41.71
05.406,41.52
05.421,40.46
05.437,39.04
05.453,37.76
05.468,36.87
05.484,36.33
05.500,35.86
05.515,35.16
05.531,34.03
05.546,32.44
05.562,30.54
05.578,28.55
05.593,26.68
05.609,25.06
05.625,23.66
05.640,22.33
05.656,20.79
05.671,18.72
05.687,15.89
05.703,12.29
05.718,8.14
05.734,3.89
05.750,-0.03
05.765,-3.42
05.781,-6.47
05.796,-9.65
05.812,-13.45
05.828,-18.03
05.843,-22.98
05.859,-27.41
05.875,-30.18
05.890,-30.38
05.906,-27.64
05.921,-22.22
05.937,-14.93
05.953,-6.85
05.968,1.0
05.984,7.9
06.000,13.49
06.015,17.83
06.031,21.27
06.046,24.26
06.062,27.16
06.078,30.11
06.093,33.01
