timestamp,value
00.000,158.66
00.015,265.82
00.031,362.21
00.046,444.91
00.062,512.54
00.078,565.04
00.093,601.15
00.109,621.11
00.125,626.23
00.140,617.84
00.156,597.62
00.171,569.02
00.187,534.83
00.203,498.21
00.218,462.18
00.234,426.84
00.250,390.92
00.265,352.09
00.281,307.15
00.296,253.68
00.312,190.86
00.328,120.13
00.343,45.84
00.359,-25.11
00.375,-86.05
00.390,-131.68
00.406,-156.02
00.421,-159.75
00.437,-149.92
00.453,-137.72
00.468,-134.09
00.484,-144.81
00.500,-167.7
00.515,-194.22
00.531,-212.81
00.546,-214.0
00.562,-194.89
00.578,-158.97
00.593,-113.98
00.609,-68.6
00.625,-29.18
00.640,1.57
00.656,23.87
00.671,39.8
00.687,51.96
00.703,61.75
00.718,69.83
00.734,76.07
00.750,79.82
00.765,80.44
00.781,77.62
00.796,71.51
00.812,62.51
00.828,51.06
00.843,37.21
00.859,21.26
00.875,4.31
00.890,-11.59
00.906,-23.78
00.921,-29.95
00.937,-29.16
00.953,-22.42
00.968,-12.19
00.984,-1.73
01.000,6.28
01.015,10.38
01.031,10.37
01.046,6.94
01.062,1.08
01.078,-6.17
01.093,-13.69
01.109,-20.44
01.125,-25.84
01.140,-30.09
01.156,-34.33
01.171,-40.11
01.187,-48.26
01.203,-57.99
01.218,-66.57
01.234,-70.35
01.250,-66.59
01.265,-55.12
01.281,-38.92
01.296,-22.97
01.312,-12.03
01.328,-8.46
01.343,-11.09
01.359,-15.83
01.375,-17.64
01.390,-12.84
01.406,-0.46
01.421,17.73
01.437,38.36
01.453,57.9
01.468,73.72
01.484,84.34
01.500,89.27
01.515,88.88
01.531,84.38
01.546,77.71
01.562,71.03
01.578,66.01
01.593,63.31
01.609,62.69
01.625,63.81
01.640,66.91
01.656,72.83
01.671,82.2
01.687,94.53
01.703,107.7
01.718,118.67
01.734,125.04
01.750,126.32
01.765,124.05
01.781,120.83
01.796,118.84
01.812,118.98
01.828,120.87
01.843,123.6
01.859,126.3
01.875,128.18
01.890,128.23
01.906,125.21
01.921,118.35
01.937,108.03
01.953,95.89
01.968,84.22
01.984,74.72
02.000,67.49
02.015,61.07
02.031,53.22
02.046,42.18
02.062,27.4
02.078,9.61
02.093,-9.78
02.109,-29.32
02.125,-47.65
02.140,-63.5
02.156,-75.48
02.171,-82.21
02.187,-82.8
02.203,-77.37
02.218,-67.21
02.234,-54.38
02.250,-41.03
02.265,-28.69
02.281,-18.06
02.296,-9.2
02.312,-1.91
02.328,3.92
02.343,8.3
02.359,11.44
02.375,13.89
02.390,16.57
02.406,20.3
02.421,25.32
02.437,30.98
02.453,35.98
02.468,38.91
02.484,39.04
02.500,36.46
02.515,31.85
02.531,25.86
02.546,18.83
02.562,10.79
02.578,2.03
02.593,-6.62
02.609,-13.86
02.625,-18.57
02.640,-20.65
02.656,-21.23
02.671,-22.37
02.687,-26.09
02.703,-33.52
02.718,-44.41
02.734,-57.52
02.750,-71.26
02.765,-84.34
02.781,-96.1
02.796,-106.38
02.812,-115.39
02.828,-123.56
02.843,-131.3
02.859,-138.81
02.875,-145.88
02.890,-151.77
02.906,-155.4
