timestamp,value
00.000,1.08
00.015,3.15
00.031,6.03
00.046,9.47
00.062,13.09
00.078,16.5
00.093,19.39
00.109,21.6
00.125,23.06
00.140,23.73
00.156,23.55
00.171,22.55
00.187,20.85
00.203,18.71
00.218,16.5
00.234,14.55
00.250,13.04
00.265,12.0
00.281,11.29
00.296,10.72
00.312,10.08
00.328,9.27
00.343,8.25
00.359,7.03
00.375,5.62
00.390,4.03
00.406,2.32
00.421,0.5
00.437,-1.36
00.453,-3.26
00.468,-5.16
00.484,-7.07
00.500,-8.93
00.515,-10.7
00.531,-12.24
00.546,-13.31
00.562,-13.65
00.578,-12.98
00.593,-11.19
00.609,-8.35
00.625,-4.79
00.640,-0.97
00.656,2.59
00.671,5.55
00.687,7.77
00.703,9.32
00.718,10.41
00.734,11.21
00.750,11.75
00.765,12.0
00.781,11.82
00.796,11.15
00.812,10.06
00.828,8.76
00.843,7.52
00.859,6.62
00.875,6.19
00.890,6.19
00.906,6.44
00.921,6.71
00.937,6.76
00.953,6.45
00.968,5.79
00.984,4.87
01.000,3.8
01.015,2.68
01.031,1.56
01.046,0.45
01.062,-0.62
01.078,-1.63
01.093,-2.55
01.109,-3.39
01.125,-4.12
01.140,-4.76
01.156,-5.19
01.171,-5.24
01.187,-4.65
01.203,-3.19
01.218,-0.72
01.234,2.66
01.250,6.6
01.265,10.65
01.281,14.38
01.296,17.5
01.312,19.96
01.328,21.86
01.343,23.33
01.359,24.34
01.375,24.75
01.390,24.29
01.406,22.81
01.421,20.34
01.437,17.13
01.453,13.54
01.468,9.88
01.484,6.32
01.500,2.88
01.515,-0.51
01.531,-3.88
01.546,-7.19
01.562,-10.33
01.578,-13.19
01.593,-15.68
01.609,-17.75
01.625,-19.37
01.640,-20.48
01.656,-21.01
01.671,-20.95
01.687,-20.39
01.703,-19.51
01.718,-18.5
01.734,-17.56
01.750,-16.86
01.765,-16.51
01.781,-16.56
01.796,-17.01
01.812,-17.75
01.828,-18.52
01.843,-18.97
01.859,-18.72
01.875,-17.52
01.890,-15.33
01.906,-12.36
01.921,-8.92
01.937,-5.35
01.953,-1.85
01.968,1.48
01.984,4.58
02.000,7.29
02.015,9.41
02.031,10.7
02.046,11.07
02.062,10.63
02.078,9.65
02.093,8.48
02.109,7.4
02.125,6.53
02.140,5.85
02.156,5.29
02.171,4.76
02.187,4.18
02.203,3.46
02.218,2.52
02.234,1.25
02.250,-0.36
02.265,-2.2
02.281,-4.11
02.296,-5.87
02.312,-7.33
02.328,-8.41
02.343,-9.13
02.359,-9.49
02.375,-9.45
02.390,-8.93
02.406,-7.83
02.421,-6.18
02.437,-4.14
02.453,-1.96
02.468,0.05
02.484,1.66
02.500,2.76
02.515,3.4
02.531,3.71
02.546,3.86
02.562,4.07
02.578,4.54
02.593,5.5
02.609,7.15
02.625,9.59
02.640,12.76
02.656,16.35
02.671,19.95
02.687,23.1
02.703,25.41
02.718,26.72
02.734,27.02
02.750,26.41
02.765,25.04
02.781,23.04
02.796,20.49
02.812,17.5
02.828,14.16
02.843,10.57
02.859,6.8
02.875,2.91
02.890,-1.05
02.906,-5.03
02.921,-8.95
02.937,-12.74
02.953,-16.33
02.968,-19.65
02.984,-22.71
03.000,-25.52
03.015,-28.13
03.031,-30.56
03.046,-32.79
03.062,-34.68
03.078,-36.06
03.093,-36.7
03.109,-36.44
03.125,-35.26
03.140,-33.29
03.156,-30.75
03.171,-27.89
03.187,-24.92
03.203,-22.01
03.218,-19.33
