timestamp,value
00.000,3.68
00.015,4.52
00.031,5.83
00.046,7.53
00.062,9.43
00.078,11.28
00.093,12.86
00.109,14.04
00.125,14.76
00.140,15.07
00.156,15.11
00.171,15.01
00.187,14.9
00.203,14.84
00.218,14.76
00.234,14.48
00.250,13.81
00.265,12.55
00.281,10.7
00.296,8.44
00.312,6.16
00.328,4.41
00.343,3.65
00.359,4.15
00.375,5.83
00.390,8.3
00.406,10.98
00.421,13.34
00.437,14.93
00.453,15.52
00.468,15.04
00.484,13.49
00.500,10.94
00.515,7.54
00.531,3.59
00.546,-0.48
00.562,-4.13
00.578,-6.96
00.593,-8.8
00.609,-9.83
00.625,-10.5
00.640,-11.33
00.656,-12.63
00.671,-14.37
00.687,-16.15
00.703,-17.4
00.718,-17.66
00.734,-16.82
00.750,-15.15
00.765,-13.26
00.781,-11.76
00.796,-11.13
00.812,-11.53
00.828,-12.77
00.843,-14.5
00.859,-16.37
00.875,-18.15
00.890,-19.78
00.906,-21.31
00.921,-22.68
00.937,-23.69
00.953,-23.99
00.968,-23.24
00.984,-21.28
01.000,-18.26
01.015,-14.59
01.031,-10.81
01.046,-7.35
01.062,-4.38
01.078,-1.8
01.093,0.67
01.109,3.31
01.125,6.36
01.140,9.85
01.156,13.74
01.171,17.95
01.187,22.35
01.203,26.86
01.218,31.35
01.234,35.64
01.250,39.5
01.265,42.54
01.281,44.3
01.296,44.35
01.312,42.34
01.328,38.16
01.343,31.99
01.359,24.29
01.375,15.74
01.390,7.18
01.406,-0.58
01.421,-6.82
01.437,-11.04
01.453,-13.02
01.468,-12.8
01.484,-10.68
01.500,-7.26
01.515,-3.25
01.531,0.66
01.546,3.86
01.562,6.01
01.578,6.9
01.593,6.45
01.609,4.71
01.625,1.91
01.640,-1.48
01.656,-4.72
01.671,-6.85
01.687,-7.09
01.703,-5.04
01.718,-1.03
01.734,3.95
01.750,8.56
01.765,11.53
01.781,12.08
01.796,10.15
01.812,6.21
01.828,0.95
01.843,-4.87
01.859,-10.69
01.875,-16.02
01.890,-20.39
01.906,-23.29
01.921,-24.29
01.937,-23.24
01.953,-20.4
01.968,-16.45
01.984,-12.21
02.000,-8.52
02.015,-5.9
02.031,-4.58
02.046,-4.51
02.062,-5.49
02.078,-7.3
02.093,-9.72
02.109,-12.53
02.125,-15.35
02.140,-17.72
02.156,-18.97
02.171,-18.48
02.187,-15.87
02.203,-11.24
