timestamp,value
00.000,0.49
00.015,21.95
00.031,41.53
00.046,58.2
00.062,71.68
00.078,82.1
00.093,89.73
00.109,94.78
00.125,97.41
00.140,97.81
00.156,96.37
00.171,93.68
00.187,90.44
00.203,87.23
00.218,84.31
00.234,81.67
00.250,79.11
00.265,76.38
00.281,73.43
00.296,70.36
00.312,67.49
00.328,64.98
00.343,62.82
00.359,60.62
00.375,57.84
00.390,53.92
00.406,48.55
00.421,41.84
00.437,34.18
00.453,26.17
00.468,18.34
00.484,10.97
00.500,4.01
00.515,-2.78
00.531,-9.79
00.546,-17.46
00.562,-26.21
00.578,-36.35
00.593,-48.01
00.609,-60.84
00.625,-73.9
00.640,-85.51
00.656,-93.58
00.671,-96.07
00.687,-91.65
00.703,-80.21
00.718,-62.94
00.734,-41.99
00.750,-19.92
00.765,1.0
00.781,19.24
00.796,34.13
00.812,45.63
00.828,54.09
00.843,59.88
00.859,63.32
00.875,64.65
00.890,64.12
00.906,62.03
00.921,58.82
00.937,55.0
00.953,50.99
00.968,47.12
00.984,43.53
01.000,40.22
01.015,37.07
01.031,34.05
01.046,31.12
01.062,28.38
01.078,25.91
01.093,23.68
01.109,21.53
01.125,19.19
01.140,16.31
01.156,12.62
01.171,7.94
01.187,2.27
01.203,-4.16
01.218,-11.06
01.234,-18.0
01.250,-24.64
01.265,-30.71
01.281,-36.15
01.296,-41.03
01.312,-45.6
01.328,-50.12
01.343,-54.92
01.359,-60.27
01.375,-66.24
01.390,-72.57
01.406,-78.44
01.421,-82.54
01.437,-83.25
01.453,-79.14
01.468,-69.54
01.484,-54.88
01.500,-36.6
01.515,-16.83
01.531,2.29
01.546,19.16
01.562,32.9
01.578,43.4
01.593,50.97
01.609,56.02
01.625,58.91
01.640,59.95
01.656,59.46
01.671,57.9
01.687,55.73
01.703,53.43
01.718,51.32
01.734,49.58
01.750,48.17
01.765,46.94
01.781,45.67
01.796,44.12
01.812,42.13
01.828,39.53
01.843,36.27
01.859,32.35
01.875,27.94
01.890,23.17
01.906,18.21
01.921,13.1
01.937,7.81
01.953,2.27
01.968,-3.48
01.984,-9.32
02.000,-15.04
02.015,-20.43
02.031,-25.43
02.046,-30.06
02.062,-34.41
02.078,-38.61
02.093,-42.74
02.109,-46.91
02.125,-51.32
02.140,-56.24
02.156,-61.85
02.171,-67.98
02.187,-73.85
02.203,-78.12
02.218,-79.22
02.234,-75.87
02.250,-67.61
02.265,-54.95
02.281,-39.26
02.296,-22.3
02.312,-5.69
02.328,9.44
02.343,22.58
02.359,33.47
02.375,42.06
02.390,48.21
02.406,51.8
02.421,52.88
02.437,51.79
02.453,49.15
02.468,45.76
02.484,42.36
02.500,39.37
02.515,36.94
02.531,34.93
02.546,33.06
02.562,31.1
02.578,28.91
02.593,26.47
02.609,23.88
02.625,21.22
02.640,18.57
02.656,15.91
02.671,13.14
02.687,10.08
02.703,6.57
02.718,2.5
02.734,-2.11
02.750,-7.12
02.765,-12.34
02.781,-17.58
02.796,-22.62
02.812,-27.35
02.828,-31.7
02.843,-35.66
02.859,-39.37
02.875,-43.01
02.890,-46.9
02.906,-51.37
02.921,-56.51
02.937,-62.05
02.953,-67.26
02.968,-70.96
02.984,-71.79
03.000,-68.66
03.015,-61.07
03.031,-49.31
03.046,-34.44
03.062,-18.03
03.078,-1.66
03.093,13.31
03.109,26.04
03.125,36.17
03.140,43.65
03.156,48.6
03.171,51.17
03.187,51.5
03.203,49.84
03.218,46.67
03.234,42.68
03.250,38.67
03.265,35.32
03.281,33.0
03.296,31.69
03.312,31.04
03.328,30.51
03.343,29.69
03.359,28.41
03.375,26.69
03.390,24.7
03.406,22.57
03.421,20.35
03.437,17.93
03.453,15.13
03.468,11.78
03.484,7.79
03.500,3.17
03.515,-2.03
03.531,-7.64
03.546,-13.46
03.562,-19.28
03.578,-24.92
03.593,-30.28
03.609,-35.39
03.625,-40.44
03.640,-45.71
03.656,-51.42
03.671,-57.65
03.687,-64.1
03.703,-70.08
03.718,-74.56
03.734,-76.39
03.750,-74.58
03.765,-68.7
03.781,-58.96
03.796,-46.25
03.812,-31.87
03.828,-17.15
03.843,-3.22
03.859,9.22
03.875,19.85
03.890,28.56
03.906,35.33
03.921,40.21
03.937,43.25
03.953,44.59
03.968,44.49
03.984,43.31
04.000,41.5
04.015,39.43
04.031,37.44
04.046,35.69
04.062,34.24
04.078,33.06
04.093,32.01
04.109,30.96
04.125,29.77
04.140,28.3
04.156,26.39
04.171,23.92
04.187,20.82
04.203,17.09
04.218,12.8
04.234,8.07
04.250,3.04
04.265,-2.16
04.281,-7.44
04.296,-12.72
04.312,-17.91
04.328,-22.94
04.343,-27.81
04.359,-32.52
04.375,-37.12
04.390,-41.73
04.406,-46.41
04.421,-51.27
04.437,-56.46
04.453,-62.12
04.468,-68.19
04.484,-74.29
04.500,-79.48
04.515,-82.45
04.531,-81.81
04.546,-76.59
04.562,-66.67
04.578,-52.87
04.593,-36.73
04.609,-19.96
04.625,-4.08
04.640,9.99
04.656,21.84
04.671,31.47
04.687,39.05
04.703,44.75
04.718,48.68
04.734,51.01
04.750,51.92
04.765,51.7
04.781,50.66
04.796,49.17
04.812,47.55
04.828,46.06
04.843,44.89
04.859,44.09
04.875,43.65
04.890,43.48
04.906,43.51
04.921,43.61
04.937,43.68
04.953,43.53
04.968,43.07
04.984,42.16
05.000,40.75
05.015,38.86
05.031,36.57
05.046,33.98
05.062,31.23
05.078,28.43
05.093,25.65
