timestamp,value
00.000,26.39
00.015,30.71
00.031,33.79
00.046,36.01
00.062,37.56
00.078,38.46
00.093,38.75
00.109,38.6
00.125,38.33
00.140,38.36
00.156,39.0
00.171,40.42
00.187,42.58
00.203,45.24
00.218,48.08
00.234,50.71
00.250,52.8
00.265,54.11
00.281,54.54
00.296,54.09
00.312,52.8
00.328,50.73
00.343,47.89
00.359,44.29
00.375,39.98
00.390,35.11
00.406,29.98
00.421,24.93
00.437,20.3
00.453,16.35
00.468,13.25
00.484,11.08
00.500,9.79
00.515,9.27
00.531,9.25
00.546,9.43
00.562,9.51
00.578,9.27
00.593,8.63
00.609,7.61
00.625,6.23
00.640,4.5
00.656,2.43
00.671,-0.01
00.687,-2.83
00.703,-6.0
00.718,-9.47
00.734,-13.11
00.750,-16.71
00.765,-20.01
00.781,-22.74
00.796,-24.75
00.812,-26.06
00.828,-26.82
00.843,-27.22
00.859,-27.33
00.875,-27.15
00.890,-26.63
00.906,-25.84
00.921,-25.13
00.937,-24.97
00.953,-25.8
00.968,-27.85
00.984,-31.05
01.000,-35.23
01.015,-40.19
01.031,-45.81
01.046,-51.91
01.062,-58.04
01.078,-63.34
01.093,-66.66
01.109,-66.89
01.125,-63.35
01.140,-56.09
01.156,-45.82
01.171,-33.61
01.187,-20.59
01.203,-7.72
01.218,4.28
01.234,14.97
01.250,24.06
01.265,31.5
01.281,37.42
01.296,42.09
01.312,45.89
01.328,49.16
01.343,52.18
01.359,55.07
01.375,57.84
01.390,60.45
01.406,62.83
01.421,64.95
01.437,66.89
01.453,68.89
01.468,71.34
01.484,74.67
01.500,79.09
01.515,84.39
01.531,89.75
01.546,93.71
01.562,94.44
01.578,90.23
01.593,80.11
01.609,64.19
01.625,43.83
01.640,21.26
01.656,-0.98
01.671,-20.62
01.687,-36.01
01.703,-46.27
01.718,-51.3
01.734,-51.58
01.750,-48.1
01.765,-42.18
01.781,-35.26
01.796,-28.59
01.812,-23.0
01.828,-18.7
01.843,-15.39
01.859,-12.57
01.875,-9.81
01.890,-7.03
01.906,-4.42
01.921,-2.16
01.937,-0.23
01.953,1.72
01.968,4.2
01.984,7.43
02.000,11.08
02.015,14.2
02.031,15.52
02.046,14.03
02.062,9.45
02.078,2.4
02.093,-5.95
02.109,-14.38
02.125,-22.09
02.140,-28.86
02.156,-34.74
02.171,-39.8
02.187,-43.9
02.203,-46.84
02.218,-48.75
02.234,-50.29
02.250,-52.61
02.265,-56.96
02.281,-64.06
02.296,-73.73
02.312,-84.83
02.328,-95.65
02.343,-104.49
02.359,-110.24
02.375,-112.61
02.390,-112.03
02.406,-109.28
02.421,-105.13
02.437,-100.01
02.453,-94.11
02.468,-87.51
02.484,-80.55
02.500,-73.82
02.515,-68.04
02.531,-63.74
02.546,-60.99
02.562,-59.35
02.578,-58.03
02.593,-56.34
02.609,-53.88
02.625,-50.71
02.640,-47.11
02.656,-43.39
02.671,-39.71
02.687,-36.06
02.703,-32.38
02.718,-28.71
02.734,-25.18
02.750,-21.96
02.765,-19.06
02.781,-16.29
02.796,-13.37
02.812,-10.08
02.828,-6.45
02.843,-2.78
02.859,0.47
02.875,2.88
02.890,4.21
02.906,4.32
02.921,3.06
02.937,0.28
02.953,-4.09
02.968,-9.82
02.984,-16.14
03.000,-21.81
03.015,-25.41
03.031,-25.78
03.046,-22.38
03.062,-15.48
03.078,-5.93
03.093,5.04
03.109,16.14
03.125,26.23
03.140,34.46
03.156,40.3
03.171,43.68
03.187,44.91
03.203,44.61
03.218,43.46
03.234,42.02
03.250,40.61
03.265,39.51
03.281,39.08
03.296,39.83
03.312,42.24
03.328,46.39
03.343,51.75
03.359,57.18
03.375,61.34
03.390,63.16
03.406,62.31
03.421,59.21
03.437,54.65
03.453,49.43
03.468,43.94
03.484,38.28
03.500,32.52
03.515,27.06
03.531,22.65
03.546,20.21
03.562,20.38
03.578,23.23
03.593,28.18
03.609,34.18
03.625,39.87
03.640,43.82
03.656,44.66
03.671,41.35
03.687,33.4
03.703,21.26
03.718,6.36
03.734,-9.01
03.750,-22.21
03.765,-30.93
03.781,-33.72
03.796,-30.24
03.812,-21.19
03.828,-8.08
03.843,7.15
03.859,22.37
03.875,35.51
03.890,44.8
03.906,49.06
03.921,48.06
03.937,42.51
03.953,34.09
03.968,25.0
03.984,17.62
04.000,13.93
04.015,15.18
04.031,21.71
04.046,33.02
04.062,47.97
04.078,65.06
04.093,82.6
04.109,98.9
04.125,112.54
04.140,122.54
04.156,128.59
04.171,131.18
04.187,131.46
04.203,131.11
04.218,131.97
04.234,135.79
04.250,143.98
04.265,157.4
04.281,176.3
04.296,200.24
04.312,227.99
04.328,257.39
04.343,285.39
04.359,308.41
04.375,322.86
04.390,326.07
04.406,316.88
04.421,295.97
04.437,265.47
04.453,228.3
04.468,187.6
04.484,146.46
04.500,108.14
04.515,76.14
04.531,54.02
04.546,44.46
04.562,48.17
04.578,63.0
04.593,84.04
04.609,104.92
04.625,119.53
04.640,123.71
04.656,116.06
04.671,97.65
04.687,71.11
04.703,39.58
04.718,5.89
04.734,-27.81
04.750,-59.98
04.765,-89.66
