timestamp,value
00.000,-77.65
00.015,-60.43
00.031,-41.63
00.046,-23.08
00.062,-6.14
00.078,8.46
00.093,20.56
00.109,30.43
00.125,38.48
00.140,45.11
00.156,50.6
00.171,55.05
00.187,58.51
00.203,60.98
00.218,62.51
00.234,63.25
00.250,63.35
00.265,62.96
00.281,62.17
00.296,61.06
00.312,59.75
00.328,58.49
00.343,57.52
00.359,57.05
00.375,57.04
00.390,57.15
00.406,56.86
00.421,55.71
00.437,53.46
00.453,50.24
00.468,46.45
00.484,42.52
00.500,38.67
00.515,34.87
00.531,30.88
00.546,26.52
00.562,21.85
00.578,17.17
00.593,12.92
00.609,9.4
00.625,6.63
00.640,4.34
00.656,2.08
00.671,-0.59
00.687,-3.99
00.703,-8.2
00.718,-13.24
00.734,-18.95
00.750,-25.16
00.765,-31.66
00.781,-38.15
00.796,-44.4
00.812,-50.28
00.828,-55.84
00.843,-61.32
00.859,-67.0
00.875,-72.92
00.890,-78.72
00.906,-83.55
00.921,-86.22
00.937,-85.55
00.953,-80.8
00.968,-71.95
00.984,-59.73
01.000,-45.44
01.015,-30.47
01.031,-16.02
01.046,-2.86
01.062,8.69
01.078,18.57
01.093,26.86
01.109,33.57
01.125,38.66
01.140,42.1
01.156,43.93
01.171,44.34
01.187,43.71
01.203,42.49
01.218,41.11
01.234,39.89
01.250,39.01
01.265,38.53
01.281,38.45
01.296,38.72
01.312,39.27
01.328,39.95
01.343,40.53
01.359,40.69
01.375,40.08
01.390,38.43
01.406,35.58
01.421,31.64
01.437,26.92
01.453,21.88
01.468,17.02
01.484,12.73
01.500,9.16
01.515,6.24
01.531,3.76
01.546,1.53
01.562,-0.56
01.578,-2.53
01.593,-4.44
01.609,-6.49
01.625,-9.01
01.640,-12.36
01.656,-16.72
01.671,-21.96
01.687,-27.56
01.703,-32.87
01.718,-37.27
01.734,-40.49
01.750,-42.7
01.765,-44.48
01.781,-46.58
01.796,-49.68
01.812,-54.15
01.828,-59.79
01.843,-65.91
01.859,-71.38
01.875,-74.87
01.890,-75.18
01.906,-71.56
01.921,-63.87
