timestamp,value
00.000,-28.78
00.015,-31.91
00.031,-35.62
00.046,-39.87
00.062,-44.28
00.078,-48.13
00.093,-50.38
00.109,-49.98
00.125,-46.1
00.140,-38.57
00.156,-27.89
00.171,-15.18
00.187,-1.77
00.203,11.18
00.218,22.9
00.234,33.13
00.250,41.86
00.265,49.21
00.281,55.22
00.296,59.87
00.312,63.14
00.328,65.07
00.343,65.86
00.359,65.71
00.375,64.91
00.390,63.56
00.406,61.71
00.421,59.32
00.437,56.43
00.453,53.19
00.468,49.83
00.484,46.67
00.500,43.93
00.515,41.68
00.531,39.73
00.546,37.66
00.562,35.0
00.578,31.4
00.593,26.84
00.609,21.57
00.625,16.1
00.640,10.99
00.656,6.58
00.671,2.93
00.687,-0.24
00.703,-3.35
00.718,-6.84
00.734,-10.88
00.750,-15.36
00.765,-19.92
00.781,-24.11
00.796,-27.62
00.812,-30.42
00.828,-32.75
00.843,-35.08
00.859,-37.91
00.875,-41.53
00.890,-45.98
00.906,-50.8
00.921,-55.21
00.937,-58.13
00.953,-58.45
00.968,-55.29
00.984,-48.32
01.000,-37.9
01.015,-24.96
01.031,-10.86
01.046,3.04
01.062,15.67
01.078,26.42
01.093,35.1
01.109,41.83
01.125,46.79
01.140,50.18
01.156,52.19
01.171,52.99
01.187,52.83
01.203,51.94
01.218,50.57
01.234,48.84
01.250,46.84
01.265,44.6
01.281,42.17
01.296,39.7
01.312,37.32
01.328,35.24
01.343,33.51
01.359,32.1
01.375,30.86
01.390,29.53
01.406,27.88
01.421,25.74
01.437,23.04
01.453,19.86
01.468,16.37
01.484,12.79
01.500,9.28
01.515,5.86
01.531,2.43
01.546,-1.2
01.562,-5.13
01.578,-9.35
01.593,-13.66
01.609,-17.74
01.625,-21.4
01.640,-24.65
01.656,-27.71
01.671,-30.95
01.687,-34.68
01.703,-39.06
01.718,-43.95
01.734,-48.86
01.750,-53.01
01.765,-55.41
01.781,-55.07
01.796,-51.26
01.812,-43.83
01.828,-33.31
01.843,-20.85
01.859,-7.92
01.875,4.18
01.890,14.58
01.906,22.98
01.921,29.49
01.937,34.39
01.953,37.9
01.968,40.09
01.984,41.03
02.000,40.87
02.015,39.98
02.031,38.79
02.046,37.76
02.062,37.12
02.078,36.88
02.093,36.85
02.109,36.81
02.125,36.6
02.140,36.18
02.156,35.66
02.171,35.07
02.187,34.43
02.203,33.66
02.218,32.64
02.234,31.24
02.250,29.44
02.265,27.24
02.281,24.65
02.296,21.7
02.312,18.42
02.328,14.88
02.343,11.27
02.359,7.77
02.375,4.58
02.390,1.8
02.406,-0.61
02.421,-2.82
02.437,-5.04
02.453,-7.51
02.468,-10.42
02.484,-13.73
02.500,-17.25
02.515,-20.41
02.531,-22.45
02.546,-22.45
02.562,-19.66
02.578,-13.67
02.593,-4.59
02.609,6.94
02.625,20.0
02.640,33.56
02.656,46.78
02.671,59.06
02.687,70.0
02.703,79.36
02.718,86.94
02.734,92.54
02.750,96.06
02.765,97.49
02.781,97.03
02.796,95.11
02.812,92.29
02.828,89.22
02.843,86.45
02.859,84.3
02.875,82.84
02.890,81.93
02.906,81.38
02.921,81.08
02.937,80.98
02.953,81.06
02.968,81.22
02.984,81.15
03.000,80.43
03.015,78.61
03.031,75.24
03.046,70.04
03.062,62.92
03.078,53.93
03.093,43.35
03.109,31.64
03.125,19.32
03.140,6.95
03.156,-5.04
03.171,-16.52
03.187,-27.66
03.203,-38.79
03.218,-50.22
03.234,-61.98
03.250,-73.65
03.265,-84.41
03.281,-93.09
03.296,-98.61
03.312,-100.26
03.328,-97.95
03.343,-92.23
03.359,-84.09
03.375,-74.68
03.390,-64.99
03.406,-55.75
03.421,-47.31
03.437,-39.82
03.453,-33.31
03.468,-27.77
03.484,-23.21
03.500,-19.64
03.515,-17.01
03.531,-15.19
03.546,-14.11
03.562,-13.62
03.578,-13.67
03.593,-14.21
03.609,-15.21
03.625,-16.56
03.640,-18.17
03.656,-19.88
03.671,-21.59
03.687,-23.31
03.703,-25.18
03.718,-27.47
03.734,-30.46
03.750,-34.29
03.765,-38.82
03.781,-43.68
03.796,-48.26
03.812,-52.02
03.828,-54.62
03.843,-56.14
03.859,-57.08
03.875,-58.23
03.890,-60.38
03.906,-64.19
03.921,-69.87
03.937,-77.18
03.953,-85.36
03.968,-93.28
03.984,-99.55
04.000,-102.84
04.015,-102.14
04.031,-96.97
04.046,-87.59
04.062,-74.83
04.078,-59.97
04.093,-44.37
04.109,-29.27
04.125,-15.54
04.140,-3.65
04.156,6.3
04.171,14.41
04.187,20.84
04.203,25.78
04.218,29.33
04.234,31.63
04.250,32.75
04.265,32.82
04.281,31.96
04.296,30.31
04.312,28.09
04.328,25.53
04.343,22.94
04.359,20.71
04.375,19.17
04.390,18.54
04.406,18.86
04.421,19.95
04.437,21.44
04.453,22.93
04.468,24.0
