timestamp,value
00.000,-4.97
00.015,-43.34
00.031,-77.83
00.046,-106.01
00.062,-126.04
00.078,-136.71
00.093,-137.74
00.109,-130.52
00.125,-118.38
00.140,-106.05
00.156,-98.36
00.171,-98.48
00.187,-106.96
00.203,-121.71
00.218,-139.07
00.234,-155.37
00.250,-168.18
00.265,-176.64
00.281,-181.14
00.296,-182.52
00.312,-181.46
00.328,-178.3
00.343,-173.1
00.359,-166.03
00.375,-157.45
00.390,-147.94
00.406,-138.07
00.421,-128.27
00.437,-118.82
00.453,-109.87
00.468,-101.65
00.484,-94.46
00.500,-88.63
00.515,-84.35
00.531,-81.48
00.546,-79.49
00.562,-77.51
00.578,-74.65
00.593,-70.32
00.609,-64.49
00.625,-57.7
00.640,-50.97
00.656,-45.31
00.671,-41.55
00.687,-39.89
00.703,-39.88
00.718,-40.46
00.734,-40.14
00.750,-37.36
00.765,-30.91
00.781,-20.29
00.796,-5.87
00.812,11.07
00.828,28.64
00.843,44.87
00.859,58.13
00.875,67.53
00.890,72.91
00.906,74.76
00.921,73.76
00.937,70.67
00.953,66.07
00.968,60.39
00.984,54.03
01.000,47.38
01.015,40.9
01.031,34.98
01.046,29.91
01.062,25.82
01.078,22.72
01.093,20.49
01.109,19.06
01.125,18.43
01.140,18.64
01.156,19.72
01.171,21.54
01.187,23.75
01.203,25.75
01.218,26.82
01.234,26.34
01.250,23.96
01.265,19.78
01.281,14.29
01.296,8.22
01.312,2.25
01.328,-3.3
01.343,-8.53
01.359,-13.87
01.375,-19.8
01.390,-26.45
01.406,-33.39
01.421,-39.68
01.437,-44.11
01.453,-45.63
01.468,-43.83
01.484,-38.99
01.500,-32.04
01.515,-24.15
01.531,-16.39
01.546,-9.5
01.562,-3.91
01.578,0.17
01.593,2.6
01.609,3.3
01.625,2.32
01.640,-0.03
01.656,-3.15
01.671,-6.29
01.687,-8.71
01.703,-9.88
01.718,-9.71
01.734,-8.43
01.750,-6.61
01.765,-4.83
01.781,-3.54
01.796,-2.92
01.812,-2.98
01.828,-3.63
01.843,-4.85
01.859,-6.78
01.875,-9.6
01.890,-13.45
01.906,-18.29
01.921,-23.86
01.937,-29.72
01.953,-35.42
01.968,-40.64
01.984,-45.24
02.000,-49.28
02.015,-52.83
02.031,-56.06
02.046,-59.07
02.062,-61.94
02.078,-64.62
02.093,-66.9
02.109,-68.27
02.125,-67.96
02.140,-65.14
02.156,-59.23
02.171,-50.15
02.187,-38.52
02.203,-25.44
02.218,-12.31
02.234,-0.33
02.250,9.69
02.265,17.38
02.281,22.66
02.296,25.63
02.312,26.44
02.328,25.38
02.343,22.92
02.359,19.73
02.375,16.65
02.390,14.41
02.406,13.43
02.421,13.72
02.437,14.89
02.453,16.36
02.468,17.6
02.484,18.3
02.500,18.46
02.515,18.27
02.531,18.0
02.546,17.8
02.562,17.65
02.578,17.37
02.593,16.76
02.609,15.71
02.625,14.3
02.640,12.74
02.656,11.27
02.671,10.04
02.687,8.99
02.703,7.88
02.718,6.35
02.734,4.1
02.750,0.96
02.765,-2.88
02.781,-6.82
02.796,-9.99
