timestamp,value
00.000,-78.56
00.015,-79.08
00.031,-69.48
00.046,-52.29
00.062,-31.45
00.078,-10.5
00.093,8.27
00.109,23.81
00.125,35.34
00.140,41.84
00.156,42.27
00.171,36.7
00.187,27.24
00.203,18.06
00.218,14.0
00.234,18.44
00.250,31.59
00.265,50.12
00.281,68.56
00.296,81.68
00.312,86.53
00.328,83.32
00.343,74.63
00.359,63.81
00.375,53.31
00.390,44.16
00.406,36.01
00.421,27.85
00.437,18.19
00.453,5.06
00.468,-14.01
00.484,-41.31
00.500,-77.41
00.515,-119.88
00.531,-163.51
00.546,-202.43
00.562,-233.22
00.578,-256.94
00.593,-278.46
00.609,-303.21
00.625,-333.3
00.640,-365.45
00.656,-392.25
00.671,-406.0
00.687,-402.8
00.703,-384.45
00.718,-357.2
00.734,-328.32
00.750,-302.68
00.765,-281.46
00.781,-263.01
00.796,-245.05
00.812,-226.41
00.828,-207.4
00.843,-189.06
00.859,-171.92
00.875,-155.42
00.890,-138.02
00.906,-118.14
00.921,-95.04
00.937,-69.43
00.953,-43.37
00.968,-19.44
00.984,0.25
01.000,14.8
01.015,24.79
01.031,31.85
01.046,37.86
01.062,44.27
01.078,51.62
01.093,59.65
01.109,67.7
01.125,75.24
01.140,82.25
01.156,89.19
01.171,96.8
01.187,105.66
01.203,116.01
01.218,127.57
01.234,139.77
01.250,151.91
01.265,163.39
01.281,173.98
01.296,184.03
01.312,194.51
01.328,206.71
01.343,221.63
01.359,239.11
01.375,257.36
01.390,273.35
01.406,284.0
01.421,287.59
01.437,284.69
01.453,277.73
01.468,269.65
01.484,262.15
01.500,254.69
01.515,244.98
01.531,230.4
01.546,209.5
01.562,182.65
01.578,151.4
01.593,117.48
01.609,82.19
01.625,46.61
01.640,12.48
01.656,-17.18
01.671,-38.58
01.687,-48.46
01.703,-45.61
01.718,-31.59
01.734,-10.22
01.750,14.08
01.765,37.92
01.781,59.93
01.796,80.45
01.812,100.34
01.828,119.6
01.843,136.9
01.859,149.88
01.875,156.38
01.890,155.46
01.906,148.08
01.921,136.65
01.937,124.15
01.953,112.96
01.968,104.23
01.984,97.89
02.000,93.11
02.015,88.98
02.031,84.88
02.046,80.54
02.062,75.76
02.078,70.18
02.093,63.05
02.109,53.53
02.125,41.2
02.140,26.5
02.156,11.25
02.171,-1.58
02.187,-8.55
02.203,-6.85
02.218,4.73
02.234,25.36
02.250,52.56
02.265,83.09
02.281,113.86
02.296,142.5
02.312,167.22
02.328,186.49
02.343,198.79
02.359,202.87
02.375,198.23
02.390,185.7
02.406,167.48
02.421,146.62
02.437,126.23
02.453,108.51
02.468,94.36
02.484,83.44
02.500,74.67
02.515,66.82
02.531,58.92
02.546,50.48
02.562,41.33
02.578,31.5
02.593,21.01
02.609,9.68
02.625,-2.81
02.640,-16.82
02.656,-32.5
02.671,-49.51
02.687,-66.81
02.703,-82.76
02.718,-95.5
02.734,-103.47
02.750,-105.94
02.765,-103.09
02.781,-95.84
02.796,-85.35
02.812,-72.7
02.828,-58.79
02.843,-44.52
02.859,-31.0
02.875,-19.47
02.890,-11.06
02.906,-6.41
02.921,-5.34
02.937,-6.97
02.953,-10.0
02.968,-13.26
02.984,-16.0
03.000,-18.05
03.015,-19.67
03.031,-21.37
03.046,-23.66
03.062,-26.92
03.078,-31.35
03.093,-36.98
03.109,-43.88
03.125,-52.17
03.140,-62.13
03.156,-73.89
03.171,-87.09
03.187,-100.52
03.203,-111.98
03.218,-118.81
03.234,-118.54
03.250,-109.92
03.265,-93.35
03.281,-70.94
03.296,-45.88
03.312,-21.49
03.328,-0.5
03.343,15.44
03.359,25.67
03.375,30.29
03.390,29.87
03.406,25.29
03.421,17.66
03.437,8.32
03.453,-1.32
03.468,-9.95
03.484,-16.59
03.500,-20.8
03.515,-22.66
03.531,-22.74
03.546,-21.81
03.562,-20.69
03.578,-20.09
03.593,-20.54
03.609,-22.41
03.625,-25.95
03.640,-31.38
03.656,-38.73
03.671,-47.73
03.687,-57.52
03.703,-66.63
03.718,-73.04
03.734,-74.67
03.750,-70.02
03.765,-58.67
03.781,-41.57
03.796,-20.8
03.812,1.03
03.828,21.4
03.843,38.43
03.859,51.09
03.875,59.08
03.890,62.55
03.906,61.9
03.921,57.67
03.937,50.58
03.953,41.51
03.968,31.5
03.984,21.5
04.000,12.24
04.015,4.21
04.031,-2.52
04.046,-8.08
04.062,-12.78
04.078,-17.05
04.093,-21.34
04.109,-26.09
04.125,-31.72
04.140,-38.56
04.156,-46.83
04.171,-56.5
04.187,-67.13
04.203,-77.68
04.218,-86.45
04.234,-91.35
04.250,-90.42
04.265,-82.44
04.281,-67.45
04.296,-46.89
04.312,-23.17
04.328,0.96
04.343,23.1
04.359,41.59
04.375,55.59
04.390,64.86
04.406,69.5
04.421,69.87
04.437,66.64
04.453,60.79
04.468,53.62
04.484,46.46
04.500,40.33
