timestamp,hr
00.000,109.27
01.000,109.15
02.000,109.03
03.000,108.93
04.000,108.68
05.000,108.3
06.000,107.97
07.000,107.65
08.000,107.33
09.000,106.65
10.000,105.93
11.000,105.2
12.000,104.47
13.000,103.88
14.000,103.28
15.000,102.65
16.000,101.95
17.000,101.35
18.000,100.77
19.000,100.22
20.000,99.77
21.000,99.32
22.000,98.82
23.000,98.33
24.000,97.85
25.000,97.4
26.000,96.9
27.000,96.28
28.000,95.58
29.000,94.87
30.000,94.15
31.000,93.52
32.000,92.92
33.000,92.37
34.000,92.25
35.000,92.13
36.000,92.0
37.000,91.9
38.000,91.77
39.000,91.72
40.000,91.67
41.000,91.62
42.000,91.57
43.000,91.5
44.000,91.42
45.000,91.32
46.000,91.2
47.000,91.07
48.000,90.97
49.000,90.87
50.000,90.78
51.000,90.67
52.000,90.58
53.000,90.5
54.000,90.43
55.000,90.37
56.000,90.28
57.000,90.17
58.000,90.12
59.000,90.15
