timestamp,hr
00.000,103.85
01.000,103.77
02.000,103.7
03.000,103.65
04.000,103.6
05.000,103.58
06.000,103.53
07.000,103.47
08.000,103.42
09.000,103.4
10.000,103.37
11.000,103.25
12.000,103.18
13.000,103.13
14.000,103.15
15.000,103.2
16.000,103.23
17.000,103.27
18.000,103.53
19.000,103.88
20.000,103.75
21.000,103.58
22.000,103.42
23.000,103.22
24.000,102.97
25.000,102.72
26.000,102.48
27.000,102.23
28.000,102.0
29.000,101.77
30.000,101.53
31.000,101.25
32.000,100.95
33.000,100.68
34.000,100.43
35.000,100.17
36.000,99.75
37.000,99.32
38.000,98.92
39.000,98.53
40.000,98.22
41.000,97.88
42.000,97.57
43.000,97.27
44.000,96.95
45.000,96.6
46.000,96.28
47.000,96.02
48.000,95.75
49.000,95.48
50.000,95.28
51.000,95.02
52.000,94.8
53.000,94.57
54.000,94.3
55.000,94.03
56.000,93.6
57.000,93.73
58.000,93.85
59.000,93.95
