timestamp,hr
00.000,75.37
01.000,75.53
02.000,75.72
03.000,75.88
04.000,76.05
05.000,76.2
06.000,76.33
07.000,76.45
08.000,76.58
09.000,76.77
10.000,76.9
11.000,77.0
12.000,76.93
13.000,76.9
14.000,76.82
15.000,76.77
16.000,76.7
17.000,76.65
18.000,76.6
19.000,76.53
20.000,76.52
21.000,76.53
22.000,76.53
23.000,76.52
24.000,76.48
25.000,76.4
26.000,76.25
27.000,76.12
28.000,76.0
29.000,76.1
30.000,76.22
31.000,76.27
32.000,76.32
33.000,76.43
34.000,76.42
35.000,76.42
36.000,76.37
37.000,76.33
38.000,76.37
39.000,76.43
40.000,76.52
41.000,76.6
42.000,76.67
43.000,76.73
44.000,76.77
45.000,76.78
46.000,76.78
47.000,76.78
48.000,76.75
49.000,76.75
50.000,76.78
51.000,76.78
52.000,76.82
53.000,76.92
54.000,77.02
55.000,77.13
56.000,77.32
57.000,77.47
58.000,77.52
59.000,77.58
