timestamp,hr
00.000,80.58
01.000,80.4
02.000,80.2
03.000,80.08
04.000,80.02
05.000,79.92
06.000,79.88
07.000,79.85
08.000,79.83
09.000,79.87
10.000,79.93
11.000,79.95
12.000,79.98
13.000,80.05
14.000,80.03
15.000,80.03
16.000,80.02
17.000,80.02
18.000,80.02
19.000,80.05
20.000,80.07
21.000,80.12
22.000,80.15
23.000,80.18
24.000,80.25
25.000,80.37
26.000,80.47
27.000,80.57
28.000,80.68
29.000,80.83
30.000,80.95
31.000,81.05
32.000,81.1
33.000,81.22
34.000,81.42
35.000,81.62
36.000,81.82
37.000,82.0
38.000,82.15
39.000,82.32
40.000,82.33
41.000,82.38
42.000,82.45
43.000,82.48
44.000,82.55
45.000,82.62
46.000,82.57
47.000,82.52
48.000,82.48
49.000,82.45
50.000,82.38
51.000,82.28
52.000,82.3
53.000,82.25
54.000,82.12
55.000,81.98
56.000,81.82
57.000,81.62
58.000,81.55
59.000,81.45
