timestamp,hr
00.000,97.08
01.000,96.78
02.000,96.42
03.000,96.07
04.000,95.65
05.000,95.22
06.000,94.78
07.000,94.38
08.000,94.02
09.000,93.77
10.000,93.5
11.000,93.23
12.000,92.95
13.000,92.63
14.000,92.28
15.000,91.95
16.000,91.6
17.000,91.25
18.000,90.9
19.000,90.62
20.000,90.28
21.000,89.95
22.000,89.6
23.000,89.23
24.000,88.87
25.000,88.52
26.000,87.93
27.000,87.27
28.000,86.58
29.000,86.07
30.000,85.57
31.000,85.02
32.000,84.48
33.000,83.9
34.000,83.3
35.000,82.82
36.000,82.4
37.000,81.97
38.000,81.6
39.000,81.25
40.000,80.88
41.000,80.47
42.000,80.07
43.000,79.67
44.000,79.22
45.000,78.75
46.000,78.28
47.000,77.88
48.000,77.5
49.000,77.45
50.000,77.58
51.000,77.83
52.000,78.05
53.000,78.28
54.000,78.55
55.000,78.82
56.000,79.1
57.000,79.43
58.000,79.82
59.000,80.18
