timestamp,hr
00.000,77.18
01.000,77.3
02.000,77.38
03.000,77.4
04.000,77.4
05.000,77.37
06.000,77.3
07.000,77.18
08.000,77.05
09.000,76.9
10.000,76.78
11.000,76.68
12.000,76.58
13.000,76.5
14.000,76.33
15.000,76.15
16.000,75.98
17.000,75.82
18.000,75.62
19.000,75.38
20.000,75.17
21.000,74.97
22.000,74.78
23.000,74.63
24.000,74.52
25.000,74.45
26.000,74.32
27.000,74.2
28.000,74.13
29.000,74.1
30.000,74.1
31.000,74.07
32.000,74.02
33.000,73.93
34.000,73.93
35.000,73.85
36.000,73.87
37.000,73.82
38.000,73.78
39.000,73.72
40.000,73.62
41.000,73.53
42.000,73.42
43.000,73.28
44.000,73.1
45.000,72.82
46.000,72.6
47.000,72.37
48.000,72.18
49.000,71.93
50.000,71.7
51.000,71.47
52.000,71.08
53.000,70.75
54.000,70.47
55.000,70.23
56.000,70.03
57.000,69.83
58.000,69.63
59.000,69.4
