timestamp,hr
00.000,79.6
01.000,79.5
02.000,79.33
03.000,79.17
04.000,78.98
05.000,78.77
06.000,78.57
07.000,78.4
08.000,78.17
09.000,77.97
10.000,77.78
11.000,77.65
12.000,77.43
13.000,77.22
14.000,77.17
15.000,77.13
16.000,77.03
17.000,77.0
18.000,77.0
19.000,77.03
20.000,77.08
21.000,77.1
22.000,77.13
23.000,77.17
24.000,77.18
25.000,77.13
26.000,76.97
27.000,76.85
28.000,76.7
29.000,76.58
30.000,76.5
31.000,76.4
32.000,76.3
33.000,76.18
34.000,76.08
35.000,76.08
36.000,76.1
37.000,76.1
38.000,76.08
39.000,76.05
40.000,76.05
41.000,76.07
42.000,76.1
43.000,76.12
44.000,76.12
45.000,76.07
46.000,75.98
47.000,75.95
48.000,75.93
49.000,75.88
50.000,75.82
51.000,75.77
52.000,75.72
53.000,75.67
54.000,75.6
55.000,75.45
56.000,75.25
57.000,75.03
58.000,74.8
59.000,74.57
