timestamp,hr
00.000,86.4
01.000,86.43
02.000,86.45
03.000,86.45
04.000,86.43
05.000,86.42
06.000,86.38
07.000,86.32
08.000,86.18
09.000,86.05
10.000,85.9
11.000,85.72
12.000,85.53
13.000,85.32
14.000,85.15
15.000,84.9
16.000,84.63
17.000,84.4
18.000,84.17
19.000,83.93
20.000,83.7
21.000,83.45
22.000,83.23
23.000,83.03
24.000,82.82
25.000,82.65
26.000,82.5
27.000,82.38
28.000,82.37
29.000,82.35
30.000,82.42
31.000,82.47
32.000,82.47
33.000,82.48
34.000,82.53
35.000,82.62
36.000,82.72
37.000,82.85
38.000,82.97
39.000,83.08
40.000,83.22
41.000,83.33
42.000,83.47
43.000,83.57
44.000,83.7
45.000,83.88
46.000,84.03
47.000,84.15
48.000,84.25
49.000,84.32
50.000,84.38
51.000,84.33
52.000,84.27
53.000,84.2
54.000,84.17
55.000,84.13
56.000,84.1
57.000,84.05
58.000,84.02
59.000,84.0
