timestamp,hr
00.000,95.2
01.000,94.73
02.000,94.33
03.000,93.95
04.000,93.68
05.000,93.4
06.000,93.15
07.000,92.85
08.000,92.57
09.000,92.22
10.000,91.83
11.000,91.4
12.000,90.93
13.000,90.48
14.000,90.08
15.000,89.75
16.000,89.38
17.000,89.02
18.000,88.68
19.000,88.35
20.000,88.07
21.000,87.78
22.000,87.55
23.000,87.43
24.000,87.32
25.000,87.22
26.000,87.12
27.000,87.0
28.000,86.87
29.000,86.72
30.000,86.53
31.000,86.32
32.000,86.1
33.000,85.87
34.000,85.67
35.000,85.52
36.000,85.37
37.000,85.2
38.000,85.05
39.000,84.93
40.000,84.82
41.000,84.7
42.000,84.6
43.000,84.53
44.000,84.48
45.000,84.47
46.000,84.42
47.000,84.3
48.000,84.18
49.000,83.95
50.000,83.78
51.000,83.6
52.000,83.33
53.000,83.18
54.000,83.25
55.000,83.18
56.000,83.1
57.000,82.97
58.000,82.8
59.000,82.65
