timestamp,hr
00.000,87.77
01.000,87.93
02.000,87.88
03.000,87.82
04.000,87.77
05.000,87.7
06.000,87.62
07.000,87.57
08.000,87.52
09.000,87.48
10.000,87.45
11.000,87.42
12.000,87.37
13.000,87.3
14.000,87.22
15.000,87.13
16.000,87.03
17.000,86.95
18.000,86.88
19.000,86.83
20.000,86.8
21.000,86.75
22.000,86.7
23.000,86.65
24.000,86.6
25.000,86.57
26.000,86.5
27.000,86.47
28.000,86.47
29.000,86.48
30.000,86.5
31.000,86.52
32.000,86.55
33.000,86.57
34.000,86.58
35.000,86.58
36.000,86.58
37.000,86.55
38.000,86.5
39.000,86.47
40.000,86.38
41.000,86.32
42.000,86.25
43.000,86.18
44.000,86.12
45.000,86.07
46.000,86.03
47.000,86.0
48.000,85.97
49.000,85.92
50.000,85.87
51.000,85.78
52.000,85.67
53.000,85.52
54.000,85.33
55.000,85.13
56.000,84.92
57.000,84.68
58.000,84.47
59.000,84.23
