timestamp,hr
00.000,77.37
01.000,77.35
02.000,77.42
03.000,77.53
04.000,77.62
05.000,77.75
06.000,77.95
07.000,78.18
08.000,78.35
09.000,78.47
10.000,78.5
11.000,78.55
12.000,78.55
13.000,78.47
14.000,78.38
15.000,78.3
16.000,78.25
17.000,78.23
18.000,78.2
19.000,78.18
20.000,78.25
21.000,78.27
22.000,78.32
23.000,78.37
24.000,78.4
25.000,78.48
26.000,78.52
27.000,78.2
28.000,78.03
29.000,77.6
30.000,77.15
31.000,76.73
32.000,76.35
33.000,76.28
34.000,76.22
35.000,76.18
36.000,76.22
37.000,76.22
38.000,76.23
39.000,76.25
40.000,76.25
41.000,76.22
42.000,76.17
43.000,76.1
44.000,75.98
45.000,75.75
46.000,75.5
47.000,75.28
48.000,75.03
49.000,74.8
50.000,74.55
51.000,74.35
52.000,74.13
53.000,73.9
54.000,73.63
55.000,73.42
56.000,73.18
57.000,73.2
58.000,73.23
59.000,73.2
