timestamp,hr
00.000,85.17
01.000,85.35
02.000,85.57
03.000,85.83
04.000,86.08
05.000,86.3
06.000,86.5
07.000,86.67
08.000,86.87
09.000,86.95
10.000,87.05
11.000,87.12
12.000,87.27
13.000,87.35
14.000,87.47
15.000,87.57
16.000,87.7
17.000,87.75
18.000,87.8
19.000,87.9
20.000,88.05
21.000,88.22
22.000,88.42
23.000,88.63
24.000,88.85
25.000,89.05
26.000,89.25
27.000,89.42
28.000,89.57
29.000,89.78
30.000,90.03
31.000,90.32
32.000,90.63
33.000,90.83
34.000,91.07
35.000,91.27
36.000,91.45
37.000,91.63
38.000,91.87
39.000,92.03
40.000,92.17
41.000,92.32
42.000,92.25
43.000,92.17
44.000,92.13
45.000,92.07
46.000,91.97
47.000,91.9
48.000,91.62
49.000,91.4
50.000,91.18
51.000,90.97
52.000,90.7
53.000,90.47
54.000,90.23
55.000,89.98
56.000,89.75
57.000,89.52
58.000,89.32
59.000,89.12
