timestamp,hr
00.000,82.47
01.000,82.82
02.000,83.1
03.000,83.37
04.000,83.58
05.000,83.78
06.000,83.9
07.000,83.98
08.000,84.13
09.000,84.05
10.000,84.02
11.000,84.0
12.000,83.98
13.000,83.98
14.000,84.0
15.000,84.12
16.000,84.23
17.000,84.28
18.000,84.4
19.000,84.57
20.000,84.73
21.000,84.63
22.000,84.52
23.000,84.42
24.000,84.28
25.000,84.13
26.000,84.02
27.000,83.98
28.000,84.02
29.000,84.05
30.000,84.08
31.000,84.12
32.000,84.13
33.000,84.22
34.000,84.28
35.000,84.33
36.000,84.37
37.000,84.45
38.000,84.52
39.000,84.58
40.000,84.62
41.000,84.7
42.000,84.8
43.000,84.87
44.000,84.95
45.000,85.0
46.000,85.08
47.000,85.17
48.000,85.27
49.000,85.35
50.000,85.42
51.000,85.48
52.000,85.6
53.000,85.72
54.000,85.8
55.000,85.9
56.000,86.0
57.000,86.08
58.000,86.23
59.000,86.33
