timestamp,hr
00.000,92.58
01.000,92.55
02.000,92.47
03.000,92.4
04.000,92.32
05.000,92.25
06.000,92.18
07.000,91.8
08.000,91.4
09.000,91.1
10.000,90.8
11.000,90.5
12.000,90.22
13.000,89.92
14.000,89.65
15.000,89.4
16.000,89.25
17.000,89.05
18.000,88.9
19.000,88.75
20.000,88.63
21.000,88.55
22.000,88.48
23.000,88.42
24.000,88.35
25.000,88.27
26.000,88.15
27.000,87.98
28.000,87.82
29.000,87.65
30.000,87.48
31.000,87.3
32.000,87.13
33.000,86.95
34.000,86.75
35.000,86.58
36.000,86.33
37.000,86.03
38.000,85.67
39.000,85.27
40.000,84.88
41.000,84.52
42.000,83.93
43.000,83.33
44.000,82.77
45.000,82.22
46.000,81.78
47.000,81.3
48.000,80.92
49.000,80.47
50.000,80.22
51.000,79.97
52.000,79.72
53.000,79.45
54.000,79.2
55.000,78.97
56.000,78.8
57.000,78.62
58.000,78.45
59.000,78.32
