timestamp,hr
00.000,61.37
01.000,61.05
02.000,60.92
03.000,60.68
04.000,60.53
05.000,60.42
06.000,60.35
07.000,60.3
08.000,60.33
09.000,60.38
10.000,60.58
11.000,60.85
12.000,61.12
13.000,61.37
14.000,61.62
15.000,61.88
16.000,62.13
17.000,62.35
18.000,62.55
19.000,62.85
20.000,63.2
21.000,63.52
22.000,63.92
23.000,64.33
24.000,64.75
25.000,65.15
26.000,65.53
27.000,65.9
28.000,66.27
29.000,66.65
30.000,67.07
31.000,67.48
32.000,67.9
33.000,68.33
34.000,68.5
35.000,68.68
36.000,68.85
37.000,69.02
38.000,69.15
39.000,69.25
40.000,69.48
41.000,69.72
42.000,69.88
43.000,70.03
44.000,70.13
45.000,70.2
46.000,70.33
47.000,70.45
48.000,70.55
49.000,70.63
50.000,70.75
51.000,70.83
52.000,70.98
53.000,71.18
54.000,71.4
55.000,71.72
56.000,72.02
57.000,72.32
58.000,72.65
59.000,72.98
