timestamp,hr
00.000,75.15
01.000,75.5
02.000,75.77
03.000,76.1
04.000,76.53
05.000,76.75
06.000,76.87
07.000,77.0
08.000,76.98
09.000,76.97
10.000,76.97
11.000,76.97
12.000,77.03
13.000,76.98
14.000,77.02
15.000,77.07
16.000,77.15
17.000,77.27
18.000,77.38
19.000,77.47
20.000,77.57
21.000,77.63
22.000,77.8
23.000,77.98
24.000,78.17
25.000,78.33
26.000,78.5
27.000,78.68
28.000,78.83
29.000,78.98
30.000,79.13
31.000,79.25
32.000,79.35
33.000,79.37
34.000,79.45
35.000,79.53
36.000,79.58
37.000,79.62
38.000,79.62
39.000,79.6
40.000,79.55
41.000,79.55
42.000,79.57
43.000,79.55
44.000,79.53
45.000,79.52
46.000,79.5
47.000,79.53
48.000,79.58
49.000,79.62
50.000,79.62
51.000,79.6
52.000,79.58
53.000,79.57
54.000,79.57
55.000,79.57
56.000,79.57
57.000,79.58
58.000,79.62
59.000,79.67
