timestamp,hr
00.000,95.02
01.000,94.88
02.000,94.58
03.000,94.28
04.000,93.97
05.000,93.7
06.000,93.42
07.000,93.18
08.000,92.83
09.000,92.47
10.000,91.97
11.000,91.48
12.000,91.03
13.000,90.67
14.000,90.37
15.000,89.98
16.000,89.63
17.000,89.37
18.000,89.05
19.000,88.78
20.000,88.5
21.000,88.23
22.000,88.0
23.000,87.78
24.000,87.48
25.000,87.13
26.000,86.8
27.000,86.45
28.000,86.1
29.000,85.77
30.000,85.4
31.000,85.02
32.000,84.63
33.000,84.3
34.000,83.9
35.000,83.5
36.000,83.12
37.000,82.82
38.000,82.5
39.000,82.2
40.000,81.82
41.000,81.62
42.000,81.4
43.000,81.2
44.000,81.0
45.000,80.83
46.000,80.67
47.000,80.48
48.000,80.28
49.000,80.12
50.000,79.87
51.000,79.6
52.000,79.33
53.000,79.07
54.000,79.05
55.000,79.07
56.000,79.07
57.000,79.08
58.000,79.08
59.000,79.08
