timestamp,hr
00.000,102.9
01.000,102.9
02.000,103.08
03.000,103.23
04.000,103.4
05.000,103.52
06.000,103.5
07.000,103.5
08.000,103.53
09.000,103.58
10.000,103.68
11.000,103.65
12.000,103.62
13.000,103.58
14.000,103.35
15.000,103.1
16.000,102.72
17.000,102.22
18.000,101.7
19.000,101.12
20.000,100.55
21.000,99.97
22.000,99.42
23.000,98.87
24.000,98.25
25.000,97.7
26.000,97.2
27.000,96.73
28.000,96.3
29.000,95.78
30.000,95.23
31.000,94.75
32.000,94.3
33.000,93.83
34.000,93.38
35.000,92.88
36.000,92.38
37.000,91.92
38.000,91.47
39.000,90.97
40.000,90.48
41.000,89.92
42.000,89.37
43.000,88.8
44.000,88.22
45.000,87.58
46.000,87.0
47.000,86.38
48.000,85.78
49.000,85.22
50.000,84.7
51.000,84.12
52.000,83.53
53.000,82.97
54.000,82.38
55.000,81.85
56.000,81.32
57.000,80.75
58.000,80.28
59.000,79.83
