timestamp,hr
00.000,72.95
01.000,72.78
02.000,72.87
03.000,72.92
04.000,72.95
05.000,72.98
06.000,73.03
07.000,73.18
08.000,73.35
09.000,73.48
10.000,73.6
11.000,73.7
12.000,73.82
13.000,74.03
14.000,74.25
15.000,74.42
16.000,74.6
17.000,74.8
18.000,75.0
19.000,75.22
20.000,75.37
21.000,75.52
22.000,75.72
23.000,75.9
24.000,76.0
25.000,76.1
26.000,76.22
27.000,76.38
28.000,76.55
29.000,76.72
30.000,76.68
31.000,76.67
32.000,76.7
33.000,76.73
34.000,76.77
35.000,76.75
36.000,76.77
37.000,76.78
38.000,76.87
39.000,76.88
40.000,76.88
41.000,76.87
42.000,76.85
43.000,76.93
44.000,77.02
45.000,77.07
46.000,77.12
47.000,77.17
48.000,77.32
49.000,77.47
50.000,77.62
51.000,77.78
52.000,77.97
53.000,78.17
54.000,78.42
55.000,78.73
56.000,79.05
57.000,79.48
58.000,79.82
59.000,80.2
