timestamp,hr
00.000,89.43
01.000,89.48
02.000,89.62
03.000,89.72
04.000,89.5
05.000,89.25
06.000,89.0
07.000,88.73
08.000,88.48
09.000,88.27
10.000,88.07
11.000,87.88
12.000,87.7
13.000,87.55
14.000,87.4
15.000,87.22
16.000,87.03
17.000,86.83
18.000,86.63
19.000,86.38
20.000,86.1
21.000,85.8
22.000,85.5
23.000,85.27
24.000,85.03
25.000,84.83
26.000,84.62
27.000,84.4
28.000,84.3
29.000,84.22
30.000,84.13
31.000,84.02
32.000,83.95
33.000,84.02
34.000,84.07
35.000,84.12
36.000,84.17
37.000,84.22
38.000,84.25
39.000,84.37
40.000,84.48
41.000,84.62
42.000,84.72
43.000,84.83
44.000,84.95
45.000,85.18
46.000,85.38
47.000,85.57
48.000,85.72
49.000,85.83
50.000,85.98
51.000,86.1
52.000,86.2
53.000,86.33
54.000,86.48
55.000,86.62
56.000,86.63
57.000,86.65
58.000,86.92
59.000,87.15
