timestamp,hr
00.000,77.27
01.000,77.55
02.000,77.78
03.000,78.03
04.000,78.25
05.000,78.48
06.000,78.67
07.000,79.22
08.000,79.68
09.000,79.9
10.000,79.93
11.000,79.95
12.000,80.03
13.000,80.08
14.000,80.17
15.000,80.23
16.000,80.27
17.000,80.13
18.000,80.02
19.000,79.92
20.000,79.88
21.000,79.85
22.000,79.8
23.000,79.77
24.000,79.75
25.000,79.63
26.000,79.53
27.000,79.47
28.000,79.37
29.000,79.3
30.000,79.25
31.000,79.15
32.000,79.03
33.000,78.88
34.000,78.7
35.000,78.77
36.000,78.82
37.000,78.85
38.000,78.93
39.000,79.05
40.000,79.18
41.000,79.5
42.000,79.68
43.000,79.88
44.000,79.92
45.000,80.03
46.000,80.2
47.000,80.3
48.000,80.15
49.000,79.88
50.000,79.58
51.000,79.27
52.000,78.92
53.000,78.62
54.000,78.28
55.000,77.95
56.000,77.65
57.000,77.38
58.000,77.12
59.000,76.78
