timestamp,hr
00.000,86.63
01.000,86.85
02.000,87.08
03.000,87.35
04.000,87.57
05.000,87.8
06.000,88.02
07.000,88.23
08.000,88.43
09.000,88.65
10.000,88.93
11.000,89.27
12.000,89.63
13.000,90.02
14.000,90.42
15.000,90.72
16.000,91.07
17.000,91.42
18.000,91.98
19.000,92.57
20.000,93.13
21.000,93.67
22.000,94.22
23.000,94.88
24.000,95.57
25.000,95.47
26.000,95.38
27.000,95.32
28.000,95.25
29.000,95.17
30.000,95.1
31.000,95.03
32.000,95.02
33.000,95.05
34.000,95.13
35.000,95.27
36.000,95.38
37.000,95.52
38.000,95.65
39.000,95.7
40.000,95.63
41.000,95.52
42.000,95.37
43.000,95.23
44.000,95.07
45.000,94.88
46.000,94.6
47.000,94.25
48.000,93.88
49.000,93.52
50.000,93.15
51.000,92.75
52.000,92.32
53.000,91.92
54.000,91.48
55.000,91.08
56.000,90.7
57.000,90.35
58.000,89.92
59.000,89.53
