timestamp,hr
00.000,72.53
01.000,72.55
02.000,72.58
03.000,72.62
04.000,72.67
05.000,72.72
06.000,72.78
07.000,72.88
08.000,73.07
09.000,73.27
10.000,73.47
11.000,73.83
12.000,74.2
13.000,74.52
14.000,74.8
15.000,75.05
16.000,75.37
17.000,75.4
18.000,75.45
19.000,75.57
20.000,75.65
21.000,75.58
22.000,75.53
23.000,75.48
24.000,75.45
25.000,75.42
26.000,75.4
27.000,75.35
28.000,75.25
29.000,75.23
30.000,75.22
31.000,75.22
32.000,75.12
33.000,75.05
34.000,74.98
35.000,74.92
36.000,74.85
37.000,74.68
38.000,74.5
39.000,74.32
40.000,74.12
41.000,73.93
42.000,73.77
43.000,73.58
44.000,73.47
45.000,73.37
46.000,73.27
47.000,73.18
48.000,73.1
49.000,73.02
50.000,72.9
51.000,72.83
52.000,72.82
53.000,72.83
54.000,72.88
55.000,72.88
56.000,72.92
57.000,72.95
58.000,72.98
59.000,73.02
