timestamp,hr
00.000,55.2
01.000,55.07
02.000,55.03
03.000,55.07
04.000,55.12
05.000,55.12
06.000,55.4
07.000,55.72
08.000,56.07
09.000,56.45
10.000,56.83
11.000,57.22
12.000,57.48
13.000,57.62
14.000,57.83
15.000,58.08
16.000,58.48
17.000,58.88
18.000,59.3
19.000,59.58
20.000,59.85
21.000,60.15
22.000,60.42
23.000,60.7
24.000,60.98
25.000,61.33
26.000,61.72
27.000,62.1
28.000,62.47
29.000,62.92
30.000,63.32
31.000,63.72
32.000,64.1
33.000,64.57
34.000,65.03
35.000,65.57
36.000,66.1
37.000,66.73
38.000,67.35
39.000,67.95
40.000,68.57
41.000,69.17
42.000,69.77
43.000,70.37
44.000,70.98
45.000,71.62
46.000,72.28
47.000,72.93
48.000,73.57
49.000,74.18
50.000,74.8
51.000,75.38
52.000,75.93
53.000,76.53
54.000,77.17
55.000,77.88
56.000,78.57
57.000,79.17
58.000,79.77
59.000,80.43
