timestamp,hr
00.000,66.45
01.000,66.5
02.000,66.53
03.000,66.58
04.000,66.57
05.000,66.55
06.000,66.5
07.000,66.43
08.000,66.38
09.000,66.35
10.000,66.45
11.000,66.53
12.000,66.73
13.000,66.98
14.000,67.23
15.000,67.6
16.000,67.98
17.000,68.38
18.000,68.82
19.000,69.23
20.000,69.52
21.000,69.83
22.000,70.13
23.000,70.4
24.000,70.65
25.000,70.87
26.000,71.03
27.000,71.18
28.000,71.3
29.000,71.37
30.000,71.38
31.000,71.38
32.000,71.48
33.000,71.6
34.000,71.7
35.000,71.8
36.000,71.87
37.000,71.9
38.000,71.92
39.000,71.8
40.000,71.73
41.000,71.63
42.000,71.52
43.000,71.42
44.000,71.28
45.000,71.23
46.000,71.18
47.000,71.15
48.000,71.07
49.000,71.05
50.000,71.05
51.000,71.07
52.000,71.1
53.000,71.13
54.000,71.27
55.000,71.37
56.000,71.48
57.000,71.53
58.000,71.63
59.000,71.7
