timestamp,hr
00.000,84.52
01.000,84.73
02.000,84.88
03.000,85.08
04.000,85.3
05.000,85.52
06.000,85.83
07.000,86.1
08.000,86.35
09.000,86.53
10.000,86.72
11.000,86.93
12.000,87.2
13.000,87.45
14.000,87.68
15.000,87.9
16.000,88.17
17.000,88.43
18.000,88.67
19.000,88.87
20.000,89.0
21.000,89.0
22.000,88.93
23.000,88.88
24.000,88.83
25.000,88.82
26.000,88.82
27.000,88.83
28.000,88.92
29.000,88.95
30.000,88.98
31.000,88.98
32.000,88.98
33.000,88.95
34.000,88.9
35.000,88.85
36.000,88.78
37.000,88.75
38.000,88.7
39.000,88.65
40.000,88.6
41.000,88.55
42.000,88.53
43.000,88.48
44.000,88.47
45.000,88.38
46.000,88.37
47.000,88.32
48.000,88.37
49.000,88.42
50.000,88.43
51.000,88.45
52.000,88.43
53.000,88.42
54.000,88.33
55.000,88.22
56.000,88.12
57.000,88.03
58.000,87.95
59.000,87.87
