timestamp,hr
00.000,84.32
01.000,84.03
02.000,83.75
03.000,83.47
04.000,83.18
05.000,82.98
06.000,82.83
07.000,82.72
08.000,82.62
09.000,82.68
10.000,82.73
11.000,82.82
12.000,82.92
13.000,83.0
14.000,83.07
15.000,83.12
16.000,83.17
17.000,83.2
18.000,83.25
19.000,83.27
20.000,83.27
21.000,83.28
22.000,83.28
23.000,83.25
24.000,83.2
25.000,83.13
26.000,83.05
27.000,82.95
28.000,82.85
29.000,82.77
30.000,82.7
31.000,82.65
32.000,82.65
33.000,82.67
34.000,82.68
35.000,82.68
36.000,82.65
37.000,82.58
38.000,82.48
39.000,82.37
40.000,82.2
41.000,82.05
42.000,81.92
43.000,81.87
44.000,81.78
45.000,81.73
46.000,81.68
47.000,81.62
48.000,81.57
49.000,81.52
50.000,81.42
51.000,81.3
52.000,81.17
53.000,80.98
54.000,80.8
55.000,80.63
56.000,80.48
57.000,80.3
58.000,80.15
59.000,80.05
