timestamp,hr
00.000,75.53
01.000,75.43
02.000,75.32
03.000,75.18
04.000,75.02
05.000,74.85
06.000,74.73
07.000,74.58
08.000,74.42
09.000,74.3
10.000,74.17
11.000,74.02
12.000,73.9
13.000,73.8
14.000,73.7
15.000,73.58
16.000,73.43
17.000,73.28
18.000,73.12
19.000,72.95
20.000,72.75
21.000,72.57
22.000,72.4
23.000,72.28
24.000,72.18
25.000,72.08
26.000,71.97
27.000,71.92
28.000,71.88
29.000,71.87
30.000,71.85
31.000,71.85
32.000,71.88
33.000,71.92
34.000,71.95
35.000,71.98
36.000,72.0
37.000,72.07
38.000,72.07
39.000,71.97
40.000,71.88
41.000,71.87
42.000,72.1
43.000,72.33
44.000,72.6
45.000,72.85
46.000,73.05
47.000,73.25
48.000,73.47
49.000,73.68
50.000,73.9
51.000,74.15
52.000,74.4
53.000,74.6
54.000,74.87
55.000,75.13
56.000,75.33
57.000,75.5
58.000,75.65
59.000,75.65
