timestamp,hr
00.000,60.45
01.000,60.48
02.000,60.52
03.000,60.57
04.000,60.63
05.000,60.68
06.000,60.77
07.000,60.83
08.000,60.88
09.000,60.95
10.000,61.0
11.000,61.08
12.000,61.17
13.000,61.25
14.000,61.33
15.000,61.55
16.000,61.78
17.000,62.0
18.000,62.25
19.000,62.55
20.000,62.83
21.000,63.12
22.000,63.37
23.000,63.72
24.000,64.03
25.000,64.3
26.000,64.65
27.000,65.05
28.000,65.45
29.000,65.88
30.000,66.28
31.000,66.7
32.000,67.1
33.000,67.43
34.000,67.68
35.000,67.95
36.000,68.22
37.000,68.48
38.000,68.7
39.000,69.02
40.000,69.15
41.000,69.32
42.000,69.47
43.000,69.63
44.000,69.8
45.000,69.97
46.000,70.28
47.000,70.65
48.000,71.07
49.000,71.47
50.000,71.95
51.000,72.42
52.000,72.92
53.000,73.42
54.000,73.88
55.000,74.37
56.000,74.82
57.000,75.23
58.000,75.27
59.000,75.28
