timestamp,hr
00.000,70.68
01.000,70.68
02.000,70.73
03.000,70.78
04.000,70.85
05.000,70.95
06.000,71.07
07.000,71.25
08.000,71.32
09.000,71.45
10.000,71.62
11.000,71.8
12.000,71.98
13.000,72.17
14.000,72.33
15.000,72.52
16.000,72.7
17.000,72.83
18.000,72.95
19.000,73.05
20.000,73.17
21.000,73.28
22.000,73.38
23.000,73.48
24.000,73.6
25.000,73.68
26.000,73.73
27.000,73.73
28.000,73.75
29.000,73.77
30.000,73.87
31.000,73.85
32.000,73.8
33.000,73.78
34.000,73.82
35.000,73.87
36.000,74.0
37.000,74.15
38.000,74.3
39.000,74.4
40.000,74.52
41.000,74.58
42.000,74.67
43.000,74.77
44.000,74.88
45.000,74.98
46.000,75.03
47.000,75.08
48.000,75.13
49.000,75.17
50.000,75.22
51.000,75.28
52.000,75.37
53.000,75.4
54.000,75.4
55.000,75.4
56.000,75.42
57.000,75.45
58.000,75.48
59.000,75.52
