timestamp,hr
00.000,74.75
01.000,74.63
02.000,74.53
03.000,74.45
04.000,74.35
05.000,74.25
06.000,74.17
07.000,74.08
08.000,74.03
09.000,73.98
10.000,73.95
11.000,73.82
12.000,73.68
13.000,73.52
14.000,73.32
15.000,73.13
16.000,72.9
17.000,72.63
18.000,72.4
19.000,72.15
20.000,71.85
21.000,71.55
22.000,71.27
23.000,70.95
24.000,70.63
25.000,70.33
26.000,70.0
27.000,69.65
28.000,69.3
29.000,68.97
30.000,68.62
31.000,68.3
32.000,67.93
33.000,67.6
34.000,67.32
35.000,67.02
36.000,66.75
37.000,66.67
38.000,66.6
39.000,66.58
40.000,66.58
41.000,66.55
42.000,66.57
43.000,66.62
44.000,66.63
45.000,66.65
46.000,66.73
47.000,66.75
48.000,66.7
49.000,66.63
50.000,66.57
51.000,66.53
52.000,66.47
53.000,66.45
54.000,66.38
55.000,66.28
56.000,66.23
57.000,66.22
58.000,66.2
59.000,66.22
