timestamp,hr
00.000,75.17
01.000,74.9
02.000,74.63
03.000,74.33
04.000,74.08
05.000,73.82
06.000,73.55
07.000,73.28
08.000,73.02
09.000,72.78
10.000,72.53
11.000,72.27
12.000,71.97
13.000,71.65
14.000,71.37
15.000,71.15
16.000,70.93
17.000,70.7
18.000,70.67
19.000,70.63
20.000,70.58
21.000,70.52
22.000,70.45
23.000,70.4
24.000,70.38
25.000,70.42
26.000,70.45
27.000,70.52
28.000,70.58
29.000,70.63
30.000,70.7
31.000,70.75
32.000,70.87
33.000,71.05
34.000,71.25
35.000,71.42
36.000,71.58
37.000,71.75
38.000,72.02
39.000,72.38
40.000,72.72
41.000,73.03
42.000,73.33
43.000,73.55
44.000,73.78
45.000,74.0
46.000,74.12
47.000,74.23
48.000,74.33
49.000,74.4
50.000,74.5
51.000,74.62
52.000,74.77
53.000,74.97
54.000,75.2
55.000,75.5
56.000,75.82
57.000,76.13
58.000,76.45
59.000,76.73
