timestamp,hr
00.000,92.67
01.000,92.53
02.000,92.4
03.000,92.28
04.000,92.25
05.000,92.2
06.000,92.18
07.000,92.13
08.000,92.07
09.000,92.0
10.000,91.92
11.000,91.82
12.000,91.67
13.000,91.52
14.000,91.4
15.000,91.25
16.000,91.1
17.000,90.92
18.000,90.72
19.000,90.52
20.000,90.33
21.000,90.03
22.000,89.75
23.000,89.47
24.000,89.2
25.000,88.95
26.000,88.72
27.000,88.47
28.000,88.07
29.000,87.72
30.000,87.37
31.000,87.0
32.000,86.65
33.000,86.28
34.000,85.75
35.000,85.18
36.000,84.6
37.000,83.95
38.000,83.3
39.000,82.65
40.000,82.0
41.000,81.32
42.000,80.65
43.000,80.4
44.000,80.2
45.000,80.17
46.000,80.08
47.000,79.88
48.000,79.65
49.000,79.42
50.000,79.17
51.000,78.93
52.000,78.65
53.000,78.3
54.000,77.95
55.000,77.58
56.000,77.3
57.000,77.02
58.000,76.77
59.000,76.5
