timestamp,hr
00.000,89.15
01.000,89.27
02.000,89.38
03.000,89.52
04.000,89.67
05.000,89.8
06.000,89.95
07.000,90.08
08.000,90.22
09.000,90.32
10.000,90.4
11.000,90.45
12.000,90.47
13.000,90.47
14.000,90.45
15.000,90.38
16.000,90.3
17.000,90.22
18.000,90.08
19.000,89.95
20.000,89.82
21.000,89.7
22.000,89.58
23.000,89.5
24.000,89.42
25.000,89.3
26.000,89.25
27.000,89.2
28.000,89.13
29.000,89.05
30.000,88.95
31.000,88.85
32.000,88.75
33.000,88.65
34.000,88.58
35.000,88.53
36.000,88.5
37.000,88.45
38.000,88.48
39.000,88.47
40.000,88.5
41.000,88.53
42.000,88.53
43.000,88.53
44.000,88.55
45.000,88.6
46.000,88.63
47.000,88.67
48.000,88.72
49.000,88.73
50.000,88.77
51.000,88.78
52.000,88.8
53.000,88.8
54.000,88.82
55.000,88.85
56.000,88.88
57.000,88.9
58.000,88.9
59.000,88.9
