timestamp,hr
00.000,74.22
01.000,74.25
02.000,74.27
03.000,74.28
04.000,74.32
05.000,74.33
06.000,74.35
07.000,74.3
08.000,74.23
09.000,74.07
10.000,73.95
11.000,73.82
12.000,73.67
13.000,73.57
14.000,73.5
15.000,73.42
16.000,73.38
17.000,73.4
18.000,73.47
19.000,73.55
20.000,73.67
21.000,73.8
22.000,73.95
23.000,74.13
24.000,74.38
25.000,74.65
26.000,74.92
27.000,75.25
28.000,75.53
29.000,75.83
30.000,76.12
31.000,76.27
32.000,76.42
33.000,76.62
34.000,76.83
35.000,77.08
36.000,77.37
37.000,77.78
38.000,78.25
39.000,78.7
40.000,79.17
41.000,79.62
42.000,80.03
43.000,80.47
44.000,81.03
45.000,81.45
46.000,81.82
47.000,82.2
48.000,82.42
49.000,82.62
50.000,82.67
51.000,82.53
52.000,82.4
53.000,82.3
54.000,82.2
55.000,82.1
56.000,82.02
57.000,81.95
58.000,81.88
59.000,81.8
