timestamp,hr
00.000,80.12
01.000,80.15
02.000,80.17
03.000,80.2
04.000,80.2
05.000,80.15
06.000,80.22
07.000,80.35
08.000,80.47
09.000,80.6
10.000,80.77
11.000,80.93
12.000,81.08
13.000,81.22
14.000,81.38
15.000,81.57
16.000,81.75
17.000,81.97
18.000,82.17
19.000,82.35
20.000,82.5
21.000,82.57
22.000,82.55
23.000,82.58
24.000,82.58
25.000,82.5
26.000,82.43
27.000,82.37
28.000,82.28
29.000,82.1
30.000,82.02
31.000,82.02
32.000,81.93
33.000,81.92
34.000,81.95
35.000,81.98
36.000,82.03
37.000,82.15
38.000,82.37
39.000,82.53
40.000,82.45
41.000,82.3
42.000,82.17
43.000,81.98
44.000,81.78
45.000,81.53
46.000,81.28
47.000,81.07
48.000,80.83
49.000,80.63
50.000,80.42
51.000,80.15
52.000,79.93
53.000,79.7
54.000,79.47
55.000,79.22
56.000,78.9
57.000,78.58
58.000,78.27
59.000,77.98
