timestamp,hr
00.000,93.9
01.000,94.1
02.000,94.28
03.000,94.48
04.000,94.77
05.000,95.07
06.000,95.33
07.000,95.57
08.000,95.8
09.000,96.02
10.000,96.2
11.000,96.4
12.000,96.6
13.000,96.78
14.000,96.92
15.000,97.08
16.000,97.22
17.000,97.32
18.000,97.45
19.000,97.57
20.000,97.65
21.000,97.73
22.000,97.8
23.000,97.9
24.000,97.68
25.000,97.52
26.000,97.35
27.000,97.15
28.000,96.97
29.000,96.78
30.000,96.57
31.000,96.42
32.000,96.25
33.000,96.13
34.000,96.05
35.000,96.02
36.000,96.0
37.000,95.95
38.000,95.97
39.000,95.83
40.000,95.68
41.000,95.55
42.000,95.57
43.000,95.58
44.000,95.62
45.000,95.65
46.000,95.68
47.000,95.72
48.000,95.75
49.000,95.85
50.000,95.97
51.000,96.05
52.000,96.13
53.000,96.2
54.000,96.3
55.000,96.42
56.000,96.58
57.000,96.78
58.000,97.0
59.000,97.2
