timestamp,hr
00.000,97.5
01.000,97.72
02.000,97.93
03.000,98.13
04.000,98.35
05.000,98.62
06.000,98.87
07.000,99.05
08.000,99.33
09.000,99.62
10.000,99.9
11.000,100.18
12.000,100.45
13.000,100.67
14.000,100.83
15.000,100.98
16.000,101.07
17.000,101.15
18.000,101.22
19.000,101.27
20.000,101.4
21.000,101.53
22.000,101.68
23.000,101.78
24.000,101.87
25.000,101.95
26.000,102.02
27.000,101.98
28.000,101.95
29.000,101.9
30.000,101.98
31.000,101.88
32.000,101.77
33.000,101.65
34.000,101.52
35.000,101.42
36.000,101.33
37.000,101.28
38.000,101.2
39.000,101.1
40.000,101.02
41.000,100.93
42.000,100.77
43.000,100.62
44.000,100.45
45.000,100.27
46.000,99.97
47.000,99.72
48.000,99.47
49.000,99.2
50.000,98.92
51.000,98.6
52.000,98.27
53.000,98.08
54.000,97.88
55.000,97.67
56.000,97.45
57.000,97.25
58.000,97.03
59.000,96.73
