timestamp,hr
00.000,77.68
01.000,77.57
02.000,77.48
03.000,77.43
04.000,77.4
05.000,77.35
06.000,77.35
07.000,77.38
08.000,77.48
09.000,77.62
10.000,77.73
11.000,77.82
12.000,77.95
13.000,78.03
14.000,78.1
15.000,78.15
16.000,78.25
17.000,78.32
18.000,78.43
19.000,78.62
20.000,78.78
21.000,78.92
22.000,79.05
23.000,79.15
24.000,79.23
25.000,79.25
26.000,79.25
27.000,79.28
28.000,79.25
29.000,79.23
30.000,79.2
31.000,79.17
32.000,79.15
33.000,79.13
34.000,79.12
35.000,79.12
36.000,79.13
37.000,79.13
38.000,79.13
39.000,79.1
40.000,79.07
41.000,79.03
42.000,79.0
43.000,78.9
44.000,78.78
45.000,78.73
46.000,78.68
47.000,78.42
48.000,78.17
49.000,77.9
50.000,77.67
51.000,77.47
52.000,77.28
53.000,77.12
54.000,77.05
55.000,76.97
56.000,76.88
57.000,76.82
58.000,76.8
59.000,76.77
