timestamp,hr
00.000,75.42
01.000,75.32
02.000,75.25
03.000,75.18
04.000,75.13
05.000,75.08
06.000,75.05
07.000,75.02
08.000,74.97
09.000,74.93
10.000,74.88
11.000,74.8
12.000,74.7
13.000,74.6
14.000,74.45
15.000,74.27
16.000,74.08
17.000,73.88
18.000,73.68
19.000,73.52
20.000,73.38
21.000,73.27
22.000,73.2
23.000,73.17
24.000,73.13
25.000,73.1
26.000,73.07
27.000,73.0
28.000,72.93
29.000,72.85
30.000,72.77
31.000,72.65
32.000,72.53
33.000,72.43
34.000,72.33
35.000,72.25
36.000,72.17
37.000,72.08
38.000,72.02
39.000,71.95
40.000,71.92
41.000,71.88
42.000,71.83
43.000,71.8
44.000,71.75
45.000,71.68
46.000,71.6
47.000,71.53
48.000,71.47
49.000,71.42
50.000,71.37
51.000,71.35
52.000,71.38
53.000,71.45
54.000,71.53
55.000,71.65
56.000,71.75
57.000,71.87
58.000,71.97
59.000,72.05
